Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-31,ALB,Albania,Berat,40628500434200000,20090774687400000,1,0,0,1,0,0,False,False
2020-03-31,ALB,Albania,Durrës,41518364832900000,19651765823400000,34,2,0,32,0,0,False,False
2020-03-31,ALB,Albania,Elbasan,41040027661000000,20186454487400000,5,0,0,5,0,0,False,False
2020-03-31,ALB,Albania,Fier,40774633406300000,19620527708500000,27,2,0,25,0,0,False,False
2020-03-31,ALB,Albania,Korçë,40628830236600000,20666003936900000,16,0,0,16,0,0,False,False
2020-03-31,ALB,Albania,Kukës,42066695982200000,20419467449200000,6,1,0,5,0,0,False,False
2020-03-31,ALB,Albania,Lezhë,41801451516400000,19845694701300000,7,0,0,7,0,0,False,False
2020-03-31,ALB,Albania,Shkodër,42176819897600000,19719451020500000,11,0,0,11,0,0,False,False
2020-03-31,ALB,Albania,Tiranë,41268582845200000,19793936271500000,147,9,0,138,0,0,False,False
2020-03-31,ALB,Albania,Vlorë,40162418162000000,19793592438500000,5,1,0,4,0,0,False,False
2020-03-31,AND,Andorra,Andorra,42.542268,1.596865,370,8,0,362,0,0,False,False
2020-03-31,AUT,Austria,Burgenland,47541448739500000,16520205662000000,182,0,0,182,0,0,True,True
2020-03-31,AUT,Austria,Kärnten,46715831643400000,14455532074000000,273,0,0,273,0,0,True,True
2020-03-31,AUT,Austria,Niederösterreich,48270510379300000,15763244734500000,1616,0,0,1616,0,0,True,True
2020-03-31,AUT,Austria,Oberösterreich,48138165991400000,13964294830500000,1596,0,0,1596,0,0,True,True
2020-03-31,AUT,Austria,Salzburg,47254050817900000,13032652855000000,911,0,0,911,0,0,True,True
2020-03-31,AUT,Austria,Steiermark,47187361406500000,15518046379000000,1049,0,0,1049,0,0,True,True
2020-03-31,AUT,Austria,Tirol,47209022512400000,11397603034500000,2323,0,0,2323,0,0,True,True
