Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-04-13,ROU,Romania,Vaslui,46.526869,27.769395,15281,,,15281,,,True,True,RO216
2021-04-13,ROU,Romania,Vrancea,45.788059,26.980214,9885,,,9885,,,True,True,RO226
2021-04-13,RUS,Russian Fed.,Adygea,44.448835,40.254013,14243,169,13684,390,,,False,False,RU01
2021-04-13,RUS,Russian Fed.,Altai,52.477021,83.868816,48287,1951,43280,3056,,,False,False,RU02
2021-04-13,RUS,Russian Fed.,Altai Republic,,,16742,210,16417,115,,,False,False,
2021-04-13,RUS,Russian Fed.,Amur,53.418482,127.711639,22092,263,21103,726,,,False,False,RU03
2021-04-13,RUS,Russian Fed.,Arkhangelsk,63.448461,43.404188,60734,844,56546,3344,,,False,False,RU04
2021-04-13,RUS,Russian Fed.,Astrakhan,47.116641,47.337406,31641,697,30118,826,,,False,False,RU05
2021-04-13,RUS,Russian Fed.,Bashkortostan,54.282013,56.528301,33703,402,29892,3409,,,False,False,RU06
2021-04-13,RUS,Russian Fed.,Belgorod,50.881793,37.359083,35382,593,33314,1475,,,False,False,RU07
2021-04-13,RUS,Russian Fed.,Bryansk,52.910301,33.406285,36792,294,35947,551,,,False,False,RU08
2021-04-13,RUS,Russian Fed.,Buryatia,54.550455,112.36994,36596,808,35076,712,,,False,False,RU09
2021-04-13,RUS,Russian Fed.,Chechnya,43.26872,45.799182,11808,117,11515,176,,,False,False,RU10
2021-04-13,RUS,Russian Fed.,Chelyabinsk,54.475139,60.413177,56987,1321,52501,3165,,,False,False,RU11
2021-04-13,RUS,Russian Fed.,Chukotka,,,738,6,730,2,,,False,False,RU81
2021-04-13,RUS,Russian Fed.,Chuvashia,55.507419,47.102483,23351,1292,21278,781,,,False,False,RU13
2021-04-13,RUS,Russian Fed.,Dagestan,43.035568,46.873874,31607,1421,29249,937,,,False,False,RU15
2021-04-13,RUS,Russian Fed.,Ingushetia,43.40517,44.8203,15245,182,13507,1556,,,False,False,RU16
2021-04-13,RUS,Russian Fed.,Irkutsk,57.084283,106.290867,63706,2114,60674,918,,,False,False,RU17
2021-04-13,RUS,Russian Fed.,Ivanovo,56.999219,41.726645,33378,1092,31914,372,,,False,False,RU18
2021-04-13,RUS,Russian Fed.,Jewish AO,48.480815,131.765737,4457,125,4266,66,,,False,False,RU79
2021-04-13,RUS,Russian Fed.,Kabardino-Balkaria,43.346964,43.521389,23287,431,22323,533,,,False,False,RU19
2021-04-13,RUS,Russian Fed.,Kaliningrad,54.706026,21.456853,30875,355,28692,1828,,,False,False,RU20
2021-04-13,RUS,Russian Fed.,Kalmykia,46.421462,45.383808,20213,327,19406,480,,,False,False,RU21
2021-04-13,RUS,Russian Fed.,Kaluga,54.355521,35.465025,33108,298,30991,1819,,,False,False,RU22
2021-04-13,RUS,Russian Fed.,Kamchatka,61.434398,166.788413,14289,213,13574,502,,,False,False,RU23
2021-04-13,RUS,Russian Fed.,Karachay-Cherkessia,43.884514,41.730394,19851,73,19603,175,,,False,False,RU24
2021-04-13,RUS,Russian Fed.,Kemerovo,54.775411,87.209993,33965,636,33029,300,,,False,False,RU26
2021-04-13,RUS,Russian Fed.,Khabarovsk,50.88285,138.828598,51211,364,48913,1934,,,False,False,RU27
2021-04-13,RUS,Russian Fed.,Khakassia,53.363558,89.854091,22031,514,21339,178,,,False,False,RU28
2021-04-13,RUS,Russian Fed.,Khanty-Mansi AO,61.853095,70.345732,55032,787,53595,650,,,False,False,RU29
2021-04-13,RUS,Russian Fed.,Kirov,58.699332,49.846004,40833,332,37536,2965,,,False,False,RU30
2021-04-13,RUS,Russian Fed.,Komi Republic,64.131117,54.772128,42452,839,41276,337,,,False,False,RU31
2021-04-13,RUS,Russian Fed.,Kostroma,58.452918,43.818089,20158,411,17305,2442,,,False,False,RU32
2021-04-13,RUS,Russian Fed.,Krasnodar,44.412298,39.233582,43754,2475,38401,2878,,,False,False,RU33
2021-04-13,RUS,Russian Fed.,Krasnoyarsk,67.008246,95.991218,68359,3307,63157,1895,,,False,False,RU34
2021-04-13,RUS,Russian Fed.,Kurgan,55.471375,64.816337,19737,362,18113,1262,,,False,False,RU35
2021-04-13,RUS,Russian Fed.,Kursk,51.702506,36.127326,35159,630,32172,2357,,,False,False,RU36
2021-04-13,RUS,Russian Fed.,Leningrad,59.999111,31.74764,41078,1048,38435,1595,,,False,False,RU37
2021-04-13,RUS,Russian Fed.,Lipetsk,52.634465,39.187179,28665,585,25405,2675,,,False,False,RU38
2021-04-13,RUS,Russian Fed.,Magadan,62.70596,154.035695,8282,99,8086,97,,,False,False,RU39
2021-04-13,RUS,Russian Fed.,Mari El,56.601523,47.942953,12787,218,12013,556,,,False,False,RU40
2021-04-13,RUS,Russian Fed.,Mordovia,54.520508,45.58471,19523,222,17526,1775,,,False,False,RU41
2021-04-13,RUS,Russian Fed.,Moscow,55.644315,37.666104,1291665,22949,1160164,108552,,,False,False,RU42
2021-04-13,RUS,Russian Fed.,Murmansk,67.805244,34.572247,49838,1124,47314,1400,,,False,False,RU43
2021-04-13,RUS,Russian Fed.,Nenets,,,1093,4,1030,59,,,False,False,
2021-04-13,RUS,Russian Fed.,Nizhny Novgorod,56.279395,44.645749,110677,2960,105518,2199,,,False,False,RU44
2021-04-13,RUS,Russian Fed.,North Ossetia-Alania,43.053883,44.325278,16539,181,15682,676,,,False,False,RU45
2020-05-11,RUS,Russian Fed.,NOT SPECIFIED,,,0,2116,0,-2116,0,0,False,False,
2021-04-13,RUS,Russian Fed.,Novgorod,58.280449,32.556615,29224,121,26614,2489,,,False,False,RU46
2021-04-13,RUS,Russian Fed.,Novosibirsk,55.268094,79.765183,39796,1688,37055,1053,,,False,False,RU47
2021-04-13,RUS,Russian Fed.,Omsk,56.091609,73.362497,44646,1345,41696,1605,,,False,False,RU48
2021-04-13,RUS,Russian Fed.,Orenburg,52.670841,53.546526,41094,778,37364,2952,,,False,False,RU50
2021-04-13,RUS,Russian Fed.,Oryol,52.792407,36.484837,33210,523,30679,2008,,,False,False,RU49
2021-04-13,RUS,Russian Fed.,Penza,53.186558,44.659811,43329,573,40620,2136,,,False,False,RU51
2021-04-13,RUS,Russian Fed.,Perm,59.150725,56.240625,52693,2035,47512,3146,,,False,False,RU52
2021-04-13,RUS,Russian Fed.,Primorsky,45.185147,134.763918,42978,699,40284,1995,,,False,False,RU53
2021-04-13,RUS,Russian Fed.,Pskov,57.223881,29.258821,35147,286,24472,10389,,,False,False,RU54
2021-04-13,RUS,Russian Fed.,Republic of Crimea,45.332961,34.380235,52439,1719,48711,2009,,,False,False,RU58
2021-04-13,RUS,Russian Fed.,Republic of Karelia,63.15587,32.990555,44768,423,42639,1706,,,False,False,RU25
2021-04-13,RUS,Russian Fed.,Rostov,47.737084,41.33971,83956,3796,75293,4867,,,False,False,RU55
2021-04-13,RUS,Russian Fed.,Ryazan,54.306865,40.654571,26974,406,25149,1419,,,False,False,RU56
2021-04-13,RUS,Russian Fed.,Saint Petersburg,59.771022,30.094098,403789,12665,359023,32101,,,False,False,RU14
2021-04-13,RUS,Russian Fed.,Sakhalin,50.334829,142.702744,22206,40,21846,320,,,False,False,RU57
2021-04-13,RUS,Russian Fed.,Samara,53.288173,50.470943,58318,1265,55164,1889,,,False,False,RU59
2021-04-13,RUS,Russian Fed.,Saratov,51.590364,46.830634,56699,879,51328,4492,,,False,False,RU60
2021-04-13,RUS,Russian Fed.,Smolensk,54.928337,33.012683,28601,807,27244,550,,,False,False,RU61
2021-04-13,RUS,Russian Fed.,Stavropol,44.927805,43.400088,51575,1278,48541,1756,,,False,False,RU62
2021-04-13,RUS,Russian Fed.,Sverdlovsk,58.614763,61.561667,84213,2863,77701,3649,,,False,False,RU63
2021-04-13,RUS,Russian Fed.,Tambov,52.657489,41.637192,30496,436,27811,2249,,,False,False,RU64
2021-04-13,RUS,Russian Fed.,Tatarstan,55.380928,50.93665,19868,439,16973,2456,,,False,False,RU65
2021-04-13,RUS,Russian Fed.,Tomsk,58.476777,82.134382,31711,372,30724,615,,,False,False,RU66
2021-04-13,RUS,Russian Fed.,Tula,53.879118,37.584039,37390,1678,34931,781,,,False,False,RU67
2021-04-13,RUS,Russian Fed.,Tuva,94.79304,51.591419,15779,200,15116,463,,,False,False,RU68
2021-04-13,RUS,Russian Fed.,Tver,57.063361,34.74855,38611,782,36645,1184,,,False,False,RU69
2021-04-13,RUS,Russian Fed.,Tyumen,57.665236,69.167506,34279,427,32455,1397,,,False,False,RU70
2021-04-13,RUS,Russian Fed.,Udmurtia,57.189719,52.811319,31662,780,28253,2629,,,False,False,RU71
2021-04-13,RUS,Russian Fed.,Ulyanovsk,53.904749,47.963072,51991,1059,48906,2026,,,False,False,RU72
2021-04-13,RUS,Russian Fed.,Vladimir,55.994787,40.691957,30874,1042,28060,1772,,,False,False,RU73
2021-04-13,RUS,Russian Fed.,Volgograd,49.599612,44.184682,55071,1015,52699,1357,,,False,False,RU74
2021-04-13,RUS,Russian Fed.,Vologda,59.970929,40.523416,43766,941,40778,2047,,,False,False,RU75
2021-04-13,RUS,Russian Fed.,Voronezh,50.959752,40.309955,77678,2500,72452,2726,,,False,False,RU76
2021-04-13,RUS,Russian Fed.,Yakutia,65.300749,134.148224,33931,578,32787,566,,,False,False,RU12
2021-04-13,RUS,Russian Fed.,Yamalo-Nenets AO,65.264795,74.023346,38249,410,36948,891,,,False,False,RU77
2021-04-13,RUS,Russian Fed.,Yaroslavl,57.862116,39.167901,37221,504,35442,1275,,,False,False,RU78
2021-04-13,RUS,Russian Fed.,Zabaykalsky,52.83932,116.196137,41701,604,40252,845,,,False,False,RU80
2021-04-12,SMR,San Marino,San Marino,43.942973,12.460035,4962,86,4510,366,,,False,False,SM
2021-04-12,SRB,Serbia,Serbia,44.206802,20.911009,645173,5773,0,639400,,,False,True,
2021-04-13,SVK,Slovakia,Banská Bystrica,48.51568,19.499999,36086,,,36086,,,True,True,SK032
2021-04-13,SVK,Slovakia,Bratislava,48.319003,17.17481,42860,,,42860,,,True,True,SK010
2021-04-13,SVK,Slovakia,Košice,48.771358,20.721931,49944,,,49944,,,True,True,SK042
2021-04-13,SVK,Slovakia,Nitra,48.140652,18.30311,37945,,,37945,,,True,True,SK023
2021-04-13,SVK,Slovakia,NOT SPECIFIED,,,,10716,,-10716,2250,210,True,True,
2021-04-13,SVK,Slovakia,Prešov,49.126441,21.221321,56206,,,56206,,,True,True,SK041
2021-04-13,SVK,Slovakia,Trencín,48.858564,18.202196,50565,,,50565,,,True,True,SK022
2021-04-13,SVK,Slovakia,Trnava,48.222651,17.707847,44030,,,44030,,,True,True,SK021
2021-04-13,SVK,Slovakia,Zilina,49.178517,19.167163,54402,,,54402,,,True,True,SK031
2020-04-15,SVN,Slovenia,Gorenjske,46.304671,14.137367,0,0,0,0,0,0,True,True,SI042
2020-04-15,SVN,Slovenia,Goriške,46.097666,13.774357,0,0,0,0,0,0,True,True,SI043
2020-04-15,SVN,Slovenia,Jugovzhodne,45.711878,15.012014,0,0,0,0,0,0,True,True,SI037
2020-04-15,SVN,Slovenia,Koroške,46.533032,15.087509,0,0,0,0,0,0,True,True,SI033
2021-04-12,SVN,Slovenia,NOT SPECIFIED,,,227827,4415,12105,211307,617,146,True,True,
2020-04-15,SVN,Slovenia,Obalno-kraške,45.62157,13.972922,0,0,0,0,0,0,True,True,SI044
2020-04-15,SVN,Slovenia,Osrednjeslovenske,46.029176,14.58787,0,0,0,0,0,0,True,True,SI041
2020-04-15,SVN,Slovenia,Podravske,46.474579,15.744954,0,0,0,0,0,0,True,True,SI032
2020-04-15,SVN,Slovenia,Pomurske,46.669889,16.174305,0,0,0,0,0,0,True,True,SI031
2020-04-15,SVN,Slovenia,Posavske,45.959782,15.434177,0,0,0,0,0,0,True,True,SI036
2020-04-15,SVN,Slovenia,Primorsko-notranjske,45.691165,14.290304,0,0,0,0,0,0,True,True,SI038
2020-04-15,SVN,Slovenia,Savinjske,46.263351,15.195189,0,0,0,0,0,0,True,True,SI034
2020-04-15,SVN,Slovenia,Zasavske,46.133255,15.086872,0,0,0,0,0,0,True,True,SI035
2021-04-08,ESP,Spain,Andalucía,37.46363,-4.573552,516112,9332,,506780,41821,4368,True,True,ES61
2021-04-08,ESP,Spain,Aragón,41.519884,-0.660302,112531,3371,,109160,13040,1222,True,True,ES24
2021-04-08,ESP,Spain,Canarias,28.291062,-16.55631,48460,690,,47770,4853,973,True,True,ES70
2021-04-08,ESP,Spain,Cantabria,43.196326,-4.034401,26552,546,,26006,2832,392,True,True,ES13
2021-04-08,ESP,Spain,Castilla y León,41.751205,-4.788185,215410,6672,,208738,25913,2051,True,True,ES41
2021-04-08,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,177727,5772,,171955,18554,1356,True,True,ES42
2021-04-08,ESP,Spain,Cataluña,41.798,1.528534,544613,13552,,531061,38974,3215,True,True,ES51
2021-04-08,ESP,Spain,Ciudad Autónoma de Ceuta,35.895759,-5.358194,5373,99,,5274,323,42,True,True,ES63
2021-04-08,ESP,Spain,Ciudad Autónoma de Melilla,35.298249,-2.948653,8120,84,,8036,602,99,True,True,ES64
2021-04-08,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,638225,14689,,623536,92793,6836,True,True,ES30
2021-04-08,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,55818,1125,,54693,5436,500,True,True,ES22
2021-04-08,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,386933,7167,,379766,33407,3174,True,True,ES52
2021-04-08,ESP,Spain,Extremadura,39.191409,-6.150692,71915,1760,,70155,5827,513,True,True,ES43
2021-04-08,ESP,Spain,Galicia,42.757079,-7.910384,117632,2348,,115284,12754,1713,True,True,ES11
2021-04-08,ESP,Spain,Illes Balears,39.613452,2.956607,58082,779,,57303,4507,684,True,True,ES53
2021-04-08,ESP,Spain,La Rioja,42.275075,-2.517177,28282,750,,27532,3245,365,True,True,ES23
2021-04-08,ESP,Spain,País Vasco,43.032149,-2.62166,167551,3954,,163597,13339,1139,True,True,ES21
2021-04-08,ESP,Spain,Principado de Asturias,43.292312,-5.992988,48166,1917,,46249,8022,609,True,True,ES12
2021-04-08,ESP,Spain,Región de Murcia,38.002069,-1.485219,109135,1572,,107563,8823,1140,True,True,ES62
2021-04-12,SWE,Sweden,Blekinge,56.279696,15.193246,9692,,,9692,,,True,True,SE221
2021-04-12,SWE,Sweden,Dalarna,60.952955,14.350603,20928,,,20928,,,True,True,SE312
2021-04-12,SWE,Sweden,Gävleborg,61.440899,16.291105,30398,,,30398,,,True,True,SE313
2021-04-12,SWE,Sweden,Gotland,57.487051,18.510063,3279,,,3279,,,True,True,SE214
2021-04-12,SWE,Sweden,Halland,56.953555,12.842898,34962,,,34962,,,True,True,SE231
2021-04-12,SWE,Sweden,Jämtland,63.251956,14.312747,9479,,,9479,,,True,True,SE322
2021-04-12,SWE,Sweden,Jönköping,57.499911,14.436577,35985,,,35985,,,True,True,SE211
2021-04-12,SWE,Sweden,Kalmar,57.245033,16.053939,17383,,,17383,,,True,True,SE213
2021-04-12,SWE,Sweden,Kronoberg,56.786938,14.574736,16370,,,16370,,,True,True,SE212
2021-04-12,SWE,Sweden,Norrbotten,66.954122,20.083057,18386,,,18386,,,True,True,SE332
2021-04-12,SWE,Sweden,NOT SPECIFIED,,,,13660,,-13660,,6373,True,True,
2021-04-12,SWE,Sweden,Örebro,59.350249,14.974992,25064,,,25064,,,True,True,SE124
2021-04-12,SWE,Sweden,Östergötland,58.354622,15.661533,30906,,,30906,,,True,True,SE123
2021-04-12,SWE,Sweden,Skåne,55.948711,13.596415,130857,,,130857,,,True,True,SE224
2021-04-12,SWE,Sweden,Södermanland,59.077751,16.685977,19958,,,19958,,,True,True,SE122
2021-04-12,SWE,Sweden,Stockholm,59.370877,17.711874,208810,,,208810,,,True,True,SE11
2021-04-12,SWE,Sweden,Uppsala,60.039134,17.672887,32439,,,32439,,,True,True,SE121
2021-04-12,SWE,Sweden,Värmland,59.768908,13.153806,14164,,,14164,,,True,True,SE311
2021-04-12,SWE,Sweden,Västerbotten,64.862069,17.819194,19151,,,19151,,,True,True,SE331
2021-04-12,SWE,Sweden,Västernorrland,63.096635,17.251241,19862,,,19862,,,True,True,SE321
2021-04-12,SWE,Sweden,Västmanland,59.801595,16.318208,22490,,,22490,,,True,True,SE125
2021-04-12,SWE,Sweden,Västra Götaland,58.303302,12.891496,155943,,,155943,,,True,True,SE232
2021-04-13,CHE,Switzerland,Aargau,47.410914,8.159107,42175,669,34935,6571,93,14,False,False,CH033
2021-04-13,CHE,Switzerland,Appenzell Ausserrhoden,47.387404,9.413371,2867,50,0,2817,18,1,False,False,CH053
2021-04-13,CHE,Switzerland,Appenzell Innerrhoden,47.308617,9.403544,945,15,0,930,1,0,False,False,CH054
2021-04-13,CHE,Switzerland,Basel City,47.561925,7.592768,11101,197,10615,289,45,6,False,False,CH031
2021-04-13,CHE,Switzerland,Basel Country,47.441812,7.7644,15672,217,14834,621,22,0,False,False,CH032
2021-04-13,CHE,Switzerland,Bern,46.825006,7.626925,59165,1037,0,58128,0,0,False,False,CH021
2021-04-13,CHE,Switzerland,Fribourg,46.710334,7.09922,29604,476,878,28250,28,7,False,False,CH022
2021-04-13,CHE,Switzerland,Geneva,46.217114,6.131255,52954,724,0,52230,101,11,False,False,CH013
2021-04-13,CHE,Switzerland,Glarus,46.980518,9.065544,2396,71,0,2325,8,0,False,False,CH051
2021-04-13,CHE,Switzerland,Graubünden,46.658176,9.629923,12135,184,0,11951,22,3,False,False,CH056
2021-04-13,CHE,Switzerland,Jura,47.368327,7.198733,6124,142,0,5982,4,0,False,False,CH025
2021-04-13,CHE,Switzerland,Liechtenstein,47.164696,9.555,2768,56,2625,87,5,0,False,False,LI
2021-04-13,CHE,Switzerland,Lucerne,47.06883,8.116991,24859,311,0,24548,47,0,False,False,CH061
2021-04-13,CHE,Switzerland,Neuchâtel,46.997282,6.782288,15481,397,0,15084,19,3,False,False,CH024
2021-04-13,CHE,Switzerland,Nidwalden,46.922198,8.419375,2304,19,0,2285,6,2,False,False,CH065
2021-04-13,CHE,Switzerland,Obwalden,46.857772,8.209745,2129,39,0,2090,3,0,False,False,CH064
2021-04-13,CHE,Switzerland,Schaffhausen,47.721853,8.563863,4097,75,0,4022,15,3,False,False,CH052
2021-04-13,CHE,Switzerland,Schwyz,47.06411,8.761568,10438,217,9975,246,0,0,False,False,CH063
2021-04-13,CHE,Switzerland,Solothurn,47.336648,7.686944,15650,262,0,15388,31,8,False,False,CH023
2021-04-13,CHE,Switzerland,St. Gallen,47.305025,9.019368,37626,700,0,36926,51,10,False,False,CH055
2021-04-13,CHE,Switzerland,Thurgau,47.567205,9.112572,16839,426,977,15436,26,11,False,False,CH057
2021-04-13,CHE,Switzerland,Ticino,46.297963,8.808447,31115,979,3186,26950,86,17,False,False,CH07
2021-04-13,CHE,Switzerland,Uri,46.775402,8.627444,2421,42,0,2379,9,0,False,False,CH062
2021-04-13,CHE,Switzerland,Valais,46.211633,7.611267,34671,764,0,33907,47,9,False,False,CH012
2021-04-13,CHE,Switzerland,Vaud,46.56176,6.648929,76251,978,0,75273,165,36,False,False,CH011
2021-04-13,CHE,Switzerland,Zug,47.161402,8.538864,7555,114,7255,186,14,2,False,False,CH066
2021-04-13,CHE,Switzerland,Zurich,47.417407,8.655988,100122,1354,0,98768,215,53,False,False,CH040
2021-04-13,TUR,Turkey,Turkey,38.961515,35.25175,3962760,34455,3424733,503572,,,False,True,TU
2021-04-13,UKR,Ukraine,NOT SPECIFIED,,,1872785,37758,1430234,404793,,,False,False,
2021-04-08,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,16662,,0,16662,,,False,True,UKM93
2021-04-08,GBR,United Kingdom,Borders,55.572787,-2.786355,2875,,0,2875,,,False,True,UKM91
2021-04-08,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,4137,,0,4137,,,False,True,UKM92
2021-04-08,GBR,United Kingdom,East of England,52.248898,0.548756,385472,,0,385472,,,False,True,UKH
2021-04-08,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,294,,0,294,,,False,True,UKM64
2021-04-08,GBR,United Kingdom,England,,,36028,111710,0,-75682,,,False,True,UK
2021-04-08,GBR,United Kingdom,Fife,56.228968,-3.118568,11021,,0,11021,,,False,True,UKM72
2021-04-08,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,12323,,0,12323,,,False,True,UKM76
2021-04-08,GBR,United Kingdom,Grampian,57.299016,-2.780773,14556,,0,14556,,,False,True,UKM50
2021-04-08,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,68518,,0,68518,,,False,True,UKM82
2021-04-08,GBR,United Kingdom,Highland,57.363501,-4.733034,5027,,0,5027,,,False,True,UKM6
2021-04-08,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,40204,,0,40204,,,False,True,UKD4
2021-04-08,GBR,United Kingdom,London,51.497136,-0.100571,713761,,0,713761,,,False,True,UKI
2021-04-08,GBR,United Kingdom,Lothian,55.946009,-2.728265,30830,,0,30830,,,False,True,UKM75
2021-04-08,GBR,United Kingdom,Midlands,52.718351,-1.45667,751431,,0,751431,,,False,True,UKF
2021-04-08,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,577109,,0,577109,,,False,True,UKC
2021-04-08,GBR,United Kingdom,North West,53.524488,-2.333125,601989,,0,601989,,,False,True,UKD
2021-04-08,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,117919,2123,0,115796,,,False,True,UKN
2020-08-02,GBR,United Kingdom,NOT SPECIFIED,,,10,0,0,10,,,False,True,
2021-04-08,GBR,United Kingdom,Orkney,58.98094,-2.960521,71,,0,71,,,False,True,UKM65
2021-04-08,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,7620,0,-7620,,,False,True,UKM
2021-04-08,GBR,United Kingdom,Shetland,60.29623,-1.346738,232,,0,232,,,False,True,UKM66
2021-04-08,GBR,United Kingdom,South East,51.291417,-0.521902,536002,,0,536002,,,False,True,UKJ
2021-04-08,GBR,United Kingdom,South West,51.239761,-2.54375,219359,,0,219359,,,False,True,UKK
2021-04-08,GBR,United Kingdom,Tayside,56.610323,-3.555213,14396,,0,14396,,,False,True,UKM71
2021-04-08,GBR,United Kingdom,Wales,52.302413,-3.738347,210105,5527,0,204578,,,False,True,UKL
