Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-28,ALB,Albania,Berat,40.6285,20.090775,14,0,8,6,0,0,False,False
2020-05-28,ALB,Albania,Dibër,,,1,0,1,0,0,0,False,False
2020-05-28,ALB,Albania,Durrës,41.518365,19.651766,242,6,168,68,5,1,False,False
2020-05-28,ALB,Albania,Elbasan,41.040028,20.186454,20,0,20,0,0,0,False,False
2020-05-28,ALB,Albania,Fier,40.774633,19.620528,52,3,47,2,0,0,False,False
2020-05-28,ALB,Albania,Gjirokastër,,,0,0,0,0,0,0,False,False
2020-05-28,ALB,Albania,Korçë,40.62883,20.666004,19,0,18,1,1,0,False,False
2020-05-28,ALB,Albania,Kukës,42.066696,20.419467,37,1,36,0,0,0,False,False
2020-05-28,ALB,Albania,Lezhë,41.801452,19.845695,52,0,52,0,0,0,False,False
2020-05-28,ALB,Albania,NOT SPECIFIED,,,0,0,0,0,0,0,False,False
2020-05-28,ALB,Albania,Shkodër,42.17682,19.719451,125,2,111,12,1,1,False,False
2020-05-28,ALB,Albania,Tiranë,41.268583,19.793936,509,20,358,131,14,1,False,False
2020-05-28,ALB,Albania,Vlorë,40.162418,19.793592,5,1,4,0,0,0,False,False
2020-05-29,AND,Andorra,Andorra,42.542268,1.596865,763,51,0,712,0,0,False,False
2020-05-29,AUT,Austria,Burgenland,47.541449,16.520206,344,11,324,9,0,0,True,True
2020-05-29,AUT,Austria,Kärnten,46.715832,14.455532,414,13,398,3,0,0,True,True
2020-05-29,AUT,Austria,Niederösterreich,48.27051,15.763245,2858,96,2647,115,0,0,True,True
2020-05-29,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,35,True,True
2020-05-29,AUT,Austria,Oberösterreich,48.138166,13.964295,2288,56,2212,20,0,0,True,True
2020-05-29,AUT,Austria,Salzburg,47.254051,13.032653,1238,37,1192,9,0,0,True,True
2020-05-29,AUT,Austria,Steiermark,47.187361,15.518046,1822,134,1628,60,0,0,True,True
2020-05-29,AUT,Austria,Tirol,47.209023,11.397603,3538,101,3412,25,0,0,True,True
2020-05-29,AUT,Austria,Vorarlberg,47.240149,9.896366,898,18,866,14,0,0,True,True
2020-05-29,AUT,Austria,Wien,48.21141,16.380038,3198,172,2607,419,0,0,True,True
2020-05-29,BLR,Belarus,Belarus,53.711111,27.973847,39858,219,0,39639,0,0,False,False
2020-05-28,BEL,Belgium,Brussels,50.836426,4.367415,5870,1437,0,4433,2545,0,True,True
2020-05-28,BEL,Belgium,Flanders,51.036569,4.234165,32489,4684,0,27805,9472,0,True,True
2020-05-28,BEL,Belgium,NOT SPECIFIED,,,1052,0,0,1052,0,0,True,True
2020-05-28,BEL,Belgium,Wallonia,50.312074,5.019093,18438,3267,0,15171,5157,0,True,True
2020-05-28,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,1060,39,0,1021,0,0,False,False
2020-05-29,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,129,9,2,118,0,0,True,True
2020-05-29,BGR,Bulgaria,Burgas,42.491848,27.306892,52,1,19,32,0,0,True,True
2020-05-29,BGR,Bulgaria,Dobrich,43.65074,27.936751,13,0,2,11,0,0,True,True
2020-05-29,BGR,Bulgaria,Gabrovo,42.931879,25.247163,9,1,2,6,0,0,True,True
2020-05-29,BGR,Bulgaria,Haskovo,41.849113,25.942349,29,1,2,26,0,0,True,True
2020-05-29,BGR,Bulgaria,Kardzhali,41.527042,25.441477,15,0,4,11,0,0,True,True
2020-05-29,BGR,Bulgaria,Kyustendil,42.255307,22.869974,92,3,20,69,0,0,True,True
2020-05-29,BGR,Bulgaria,Lovech,43.035259,24.5688,5,0,1,4,0,0,True,True
2020-05-29,BGR,Bulgaria,Montana,43.496677,23.192363,23,0,0,23,0,0,True,True
2020-05-29,BGR,Bulgaria,NOT SPECIFIED,,,1,3,362,-364,0,0,True,True
2020-05-29,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,124,5,14,105,0,0,True,True
2020-05-29,BGR,Bulgaria,Pernik,42.613861,22.853171,27,0,1,26,0,0,True,True
2020-05-29,BGR,Bulgaria,Pleven,43.486117,24.610919,217,2,8,207,0,0,True,True
2020-05-29,BGR,Bulgaria,Plovdiv,42.257364,24.824903,93,4,46,43,0,0,True,True
2020-05-29,BGR,Bulgaria,Razgrad,,,15,0,0,15,0,0,True,True
2020-05-29,BGR,Bulgaria,Ruse,43.54059,25.759217,18,0,1,17,0,0,True,True
2020-05-29,BGR,Bulgaria,Shumen,43.296516,27.004814,10,1,1,8,0,0,True,True
2020-05-29,BGR,Bulgaria,Silistra,43.946163,27.044927,6,1,2,3,0,0,True,True
2020-05-29,BGR,Bulgaria,Sliven,42.67034,26.241026,82,9,56,17,0,0,True,True
2020-05-29,BGR,Bulgaria,Smolyan,41.628892,24.668089,41,4,33,4,0,0,True,True
2020-05-29,BGR,Bulgaria,Sofia City,42.286287,23.616846,1043,54,402,587,0,0,True,True
2020-05-29,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,40,2,0,38,0,0,True,True
2020-05-29,BGR,Bulgaria,Targovishte,,,1,1,0,0,0,0,True,True
2020-05-29,BGR,Bulgaria,Varna,43.186206,27.59493,28,0,11,17,0,0,True,True
2020-05-29,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,29,4,5,20,0,0,True,True
2020-05-29,BGR,Bulgaria,Vidin,43.797295,22.68621,188,17,7,164,0,0,True,True
2020-05-29,BGR,Bulgaria,Vratsa,43.395067,23.759152,16,0,2,14,0,0,True,True
2020-05-29,BGR,Bulgaria,Yambol,,,139,14,13,112,0,0,True,True
2020-05-28,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,12,0,0,12,0,0,True,True
2020-05-28,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,43,1,0,42,0,0,True,True
2020-05-28,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,114,8,0,106,0,0,True,True
2020-05-28,HRV,Croatia,Grad Zagreb,45.742196,16.008116,478,23,0,455,0,0,True,True
2020-05-28,HRV,Croatia,Istarska,45.203521,13.895312,92,2,0,90,0,0,True,True
2020-05-28,HRV,Croatia,Karlovačka,45.292126,15.46427,31,1,0,30,0,0,True,True
2020-05-28,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,92,12,0,80,0,0,True,True
2020-05-28,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,134,1,0,133,0,0,True,True
2020-05-28,HRV,Croatia,Ličko-senjska,44.69075,15.422344,20,1,0,19,0,0,True,True
2020-05-28,HRV,Croatia,Međimurska,46.410728,16.508315,8,0,0,8,0,0,True,True
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True
2020-05-28,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,134,9,0,125,0,0,True,True
2020-05-28,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,8,1,0,7,0,0,True,True
2020-05-28,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,83,1,0,82,0,0,True,True
2020-05-28,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,89,1,0,88,0,0,True,True
2020-05-28,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,36,0,0,36,0,0,True,True
2020-05-28,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,549,34,0,515,0,0,True,True
2020-05-28,HRV,Croatia,Varaždinska,46.250434,16.293818,51,0,0,51,0,0,True,True
2020-05-28,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,11,0,0,11,0,0,True,True
2020-05-28,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,41,0,0,41,0,0,True,True
2020-05-28,HRV,Croatia,Zadarska,44.347845,15.959404,87,1,0,86,0,0,True,True
2020-05-28,HRV,Croatia,Zagrebačka,45.82762,16.381796,131,0,0,131,0,0,True,True
2020-05-29,CYP,Cyprus,Cyprus,35.167406,33.435499,941,17,0,924,0,0,True,True
2020-05-29,CZE,Czech Republic,Jihoceský,49.093362,14.439278,185,0,0,185,0,0,True,True
2020-05-29,CZE,Czech Republic,Jihomoravský,49.079446,16.663916,542,0,0,542,0,0,True,True
