Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-10,ALB,Albania,Berat,40.6285,20.090775,1688,35,909,744,21,2,False,False,AL031
2020-12-10,ALB,Albania,Dibër,,,626,17,344,265,4,0,False,False,AL011
2020-12-10,ALB,Albania,Durrës,41.518365,19.651766,3798,109,2315,1374,27,1,False,False,AL012
2020-12-10,ALB,Albania,Elbasan,41.040028,20.186454,2650,91,1665,894,25,2,False,False,AL021
2020-12-10,ALB,Albania,Fier,40.774633,19.620528,3734,80,1999,1655,36,6,False,False,AL032
2020-12-10,ALB,Albania,Gjirokastër,,,1533,20,1028,485,15,0,False,False,AL033
2020-12-10,ALB,Albania,Korçë,40.62883,20.666004,2746,61,1604,1081,21,3,False,False,AL034
2020-12-10,ALB,Albania,Kukës,42.066696,20.419467,1090,21,629,440,10,1,False,False,AL013
2020-12-10,ALB,Albania,Lezhë,41.801452,19.845695,1997,38,1161,798,7,1,False,False,AL014
2020-12-10,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-12-10,ALB,Albania,Shkodër,42.17682,19.719451,2461,64,1420,977,18,1,False,False,AL015
2020-12-10,ALB,Albania,Tiranë,41.268583,19.793936,21583,394,9482,11707,202,9,False,False,AL022
2020-12-10,ALB,Albania,Vlorë,40.162418,19.793592,2155,35,1053,1067,21,3,False,False,AL035
2020-12-11,AND,Andorra,Andorra,42.542268,1.596865,7190,78,,7112,,,False,False,AD
2020-12-10,AUT,Austria,Burgenland,47.541449,16.520206,8293,134,6907,1252,69,8,True,True,AT11
2020-12-10,AUT,Austria,Kärnten,46.715832,14.455532,17617,262,9801,7554,359,26,True,True,AT21
2020-12-10,AUT,Austria,Niederösterreich,48.27051,15.763245,46188,636,33703,11849,419,87,True,True,AT12
2020-12-10,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-12-10,AUT,Austria,Oberösterreich,48.138166,13.964295,63794,810,50719,12265,674,123,True,True,AT31
2020-12-10,AUT,Austria,Salzburg,47.254051,13.032653,23881,253,20513,3115,202,27,True,True,AT32
2020-12-10,AUT,Austria,Steiermark,47.187361,15.518046,36135,743,25615,9777,581,95,True,True,AT22
2020-12-10,AUT,Austria,Tirol,47.209023,11.397603,35912,421,31755,3736,260,66,True,True,AT33
2020-12-10,AUT,Austria,Vorarlberg,47.240149,9.896366,17125,175,14940,2010,95,24,True,True,AT34
2020-12-10,AUT,Austria,Wien,48.21141,16.380038,65148,825,18606,45717,536,129,True,True,AT13
2020-12-11,BLR,Belarus,Belarus,53.711111,27.973847,154392,1238,,153154,,,False,False,BY
2020-12-10,BEL,Belgium,Brussels,50.836426,4.367415,78152,2472,,75680,390,112,True,True,BE1
2020-12-10,BEL,Belgium,Flanders,51.036569,4.234165,248278,8437,,239841,1585,305,True,True,BE2
2020-12-10,BEL,Belgium,NOT SPECIFIED,,,9890,0,,9890,0,0,True,True,
2020-12-10,BEL,Belgium,Wallonia,50.312074,5.019093,264077,6783,,257294,964,240,True,True,BE3
2020-12-11,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,98603,3199,,95404,,,False,False,BA
2020-12-11,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,9300,10,10,9280,,,True,True,BG413
2020-12-11,BGR,Bulgaria,Burgas,42.491848,27.306892,9427,1,19,9407,,,True,True,BG341
2020-12-11,BGR,Bulgaria,Dobrich,43.65074,27.936751,2857,0,2,2855,,,True,True,BG332
2020-12-11,BGR,Bulgaria,Gabrovo,42.931879,25.247163,3741,1,2,3738,,,True,True,BG322
2020-12-11,BGR,Bulgaria,Haskovo,41.849113,25.942349,3120,1,7,3112,,,True,True,BG422
2020-12-11,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1585,0,4,1581,,,True,True,BG425
2020-12-11,BGR,Bulgaria,Kyustendil,42.255307,22.869974,3954,3,20,3931,,,True,True,BG415
2020-12-11,BGR,Bulgaria,Lovech,43.035259,24.5688,1780,0,1,1779,,,True,True,BG315
2020-12-11,BGR,Bulgaria,Montana,43.496677,23.192363,2708,0,0,2708,,,True,True,BG312
2020-12-11,BGR,Bulgaria,NOT SPECIFIED,,,0,5260,74520,-79780,,,True,True,
2020-12-11,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,4472,9,18,4445,,,True,True,BG423
2020-12-11,BGR,Bulgaria,Pernik,42.613861,22.853171,3102,0,1,3101,,,True,True,BG414
2020-12-11,BGR,Bulgaria,Pleven,43.486117,24.610919,4473,2,10,4461,,,True,True,BG314
2020-12-11,BGR,Bulgaria,Plovdiv,42.257364,24.824903,16329,5,64,16260,,,True,True,BG421
2020-12-11,BGR,Bulgaria,Razgrad,,,1837,0,0,1837,,,True,True,BG324
2020-12-11,BGR,Bulgaria,Ruse,43.54059,25.759217,6063,0,1,6062,,,True,True,BG323
2020-12-11,BGR,Bulgaria,Shumen,43.296516,27.004814,3632,1,1,3630,,,True,True,BG333
2020-12-11,BGR,Bulgaria,Silistra,43.946163,27.044927,2032,1,2,2029,,,True,True,BG325
2020-12-11,BGR,Bulgaria,Sliven,42.67034,26.241026,4205,11,56,4138,,,True,True,BG342
2020-12-11,BGR,Bulgaria,Smolyan,41.628892,24.668089,1816,4,33,1779,,,True,True,BG424
2020-12-11,BGR,Bulgaria,Sofia City,42.286287,23.616846,49646,56,411,49179,,,True,True,BG411
2020-12-11,BGR,Bulgaria,Sofia Region,,,4820,0,0,4820,,,True,True,BG412
2020-12-11,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,7784,3,0,7781,,,True,True,BG344
2020-12-11,BGR,Bulgaria,Targovishte,,,1932,1,0,1931,,,True,True,BG334
2020-12-11,BGR,Bulgaria,Varna,43.186206,27.59493,12605,0,11,12594,,,True,True,BG331
2020-12-11,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,3669,4,5,3660,,,True,True,BG321
