Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-09-03,ALB,Albania,41.156986,20.181222,9844,301,5732,3811,169,20,False,False,AL
2020-09-03,AND,Andorra,42.542268,1.596865,1199,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-09-03,AUT,Austria,47.697542,13.349319,28364,727,24171,3466,374,46,True,True,AT
2020-09-03,BLR,Belarus,53.711111,27.973847,72141,691,,,,,False,False,BY
2020-09-01,BEL,Belgium,50.499527,4.475402,85911,9898,,,226,68,True,True,BE
2020-09-03,BIH,Bosnia and Herzegovina,43.892652,17.670584,20517,627,,,,,False,False,BA
2020-09-04,BGR,Bulgaria,42.729862,25.491667,16775,658,11935,4182,,,True,True,BG
2020-09-03,HRV,Croatia,44.48732,16.460306,11095,194,0,10901,,,True,True,HR
2020-09-03,CYP,Cyprus,35.167406,33.435499,1495,21,,,,,True,True,CY0
2020-09-03,CZE,Czech Republic,49.800901,15.478153,25773,425,18326,7022,,,True,True,CZ
2020-09-03,DNK,Denmark,56.155403,11.617223,17374,626,,,,,True,True,DK
2020-09-03,EST,Estonia,58.596209,25.023778,2415,64,,,,,True,True,EE
2020-09-03,FIN,Finland,64.952416,26.068944,8222,0,0,8222,0,0,True,True,FI
2020-09-03,FRA,France,46.232193,2.209667,300181,20192,87206,192783,4643,464,True,True,FR
2020-09-03,DEU,Germany,51.165706,10.452764,246168,9321,220500,16347,,,True,True,DE
2020-09-03,GRC,Greece,38.275283,23.810343,10757,273,,,,,True,True,EL
2020-09-03,HUN,Hungary,47.164638,19.508944,6923,620,3930,2373,100,7,True,True,HU
2020-09-03,ISL,Iceland,64.963942,-19.021169,2121,10,,,,,False,True,IS
2020-09-03,IRL,Ireland,53.41975,-8.240472,29114,1777,,,,,True,True,IE
2020-09-03,ITA,Italy,41.873987,12.564167,272912,35507,208490,28915,1625,120,True,True,IT
2020-09-03,LVA,Latvia,56.875584,24.607722,1406,34,,,,,True,True,LV
2020-09-03,LIE,Liechtenstein,47.164696,9.555,108,1,0,107,,,False,False,LI
2020-09-03,LTU,Lithuania,55.174112,23.906736,2958,86,,,,,True,True,LT
2020-09-03,LUX,Luxembourg,49.815764,6.131514,6745,124,,,,,True,True,LU
2020-09-03,MLT,Malta,35.946151,14.384612,1965,13,1528,424,,,True,True,MT
2020-09-03,MDA,Moldova,46.979527,28.377195,37740,1024,,,,,False,False,MD
2020-09-03,MCO,Monaco,43.738348,7.424451,142,1,,,,,False,False,
2020-09-03,MNE,Montenegro,42.710152,19.410069,5019,104,,,,,False,True,ME
2020-09-03,NLD,Netherlands,52.133057,5.29525,72464,12373,0,60091,24087,0,True,True,NL
2020-09-03,MKD,North Macedonia,41.611,21.751417,14455,604,,,,,False,True,MK
2020-09-03,NOR,Norway,64.583013,17.86411,11035,264,0,10771,1038,231,False,True,NO
2020-09-03,POL,Poland,51.92275,19.136875,69129,2092,,,,,True,True,PL
2020-09-03,PRT,Portugal,39.553444,-7.839319,59072,1829,42427,14816,334,44,True,True,PT
2020-09-03,ROU,Romania,45.947125,24.980514,91168,3765,,,,,True,True,RO
2020-09-03,RUS,Russian Fed.,61.523111,-74.9,1009995,19644,826935,163416,0,0,False,False,
2020-09-03,SMR,San Marino,43.942973,12.460035,735,42,,,,,False,False,SM
2020-09-03,SRB,Serbia,44.206802,20.911009,31581,716,,,,,False,True,RS
2020-09-03,SVK,Slovakia,48.665639,19.709097,4163,37,2617,1509,105,10,True,True,SK
2020-09-02,SVN,Slovenia,46.145528,14.974541,3032,134,389,2509,26,4,True,True,SI
2020-09-02,ESP,Spain,39.896027,-2.487694,479554,29194,,,135174,12380,True,True,ES
2020-09-02,SWE,Sweden,62.199806,17.637493,84729,5832,,,,2570,True,True,SE
2020-09-03,CHE,Switzerland,46.815514,8.224472,41353,2001,6943,32409,103,13,False,False,CH
2020-09-03,TUR,Turkey,38.961516,35.25175,273301,6462,,,,,False,True,TR
2020-09-03,UKR,Ukraine,48.379888,31.168139,125789,2656,,,,,False,False,UA
2020-09-03,GBR,United Kingdom,54.633221,-3.432277,338686,41514,0,297172,,,False,True,UK
