Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-06,AUT,Austria,47.697542,13.349319,55,,,,,,True,True
2020-03-04,CYP,Cyprus,35.167406,33.435499,744,14,0,730,0,0,True,True
2020-03-06,FRA,France,46.232193,2.209667,616,9,0,607,0,39,True,True
2020-03-06,DEU,Germany,51.165706,10.452764,641,,,,,,True,True
2020-03-06,HUN,Hungary,47.164638,19.508944,4,0,0,4,0,0,True,True
2020-03-06,ITA,Italy,41.873987,12.564167,4636,197,523,3916,2856,462,True,True
2020-02-20,LVA,Latvia,56.875584,24.607722,-1,0,0,-1,,,True,True
2020-03-06,LIE,Liechtenstein,47.164696,9.555,1,0,0,1,,,False,False
2020-03-06,PRT,Portugal,39.553444,-7.839319,13,,,,,,True,True
2020-03-06,SVK,Slovakia,48.665639,19.709097,1,0,0,1,,,True,True
2020-03-06,ESP,Spain,39.896027,-2.487694,365,5,22,338,0,11,True,True
2020-03-06,CHE,Switzerland,46.815514,8.224472,163,1,1,161,26,2,False,False
