Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-30,ALB,Albania,41.156986,20.181222,57727,1174,33185,23368,265,20,False,False,AL
2020-12-30,AND,Andorra,42.542268,1.596865,7983,84,,,16,,False,False,AD
2020-12-30,AUT,Austria,47.697542,13.349319,359362,6131,322027,31204,2012,395,True,True,AT
2020-12-30,BLR,Belarus,53.711111,27.973847,192361,1414,,,,,False,False,BY
2020-12-29,BEL,Belgium,50.499527,4.475402,641411,19361,,,2423,499,True,True,BE
2020-12-30,BIH,Bosnia and Herzegovina,43.892652,17.670584,110985,4050,77225,29710,,,False,False,BA
2020-12-31,BGR,Bulgaria,42.729862,25.491667,201220,7515,118335,75370,,,True,True,BG
2020-12-28,HRV,Croatia,44.48732,16.460306,205247,3739,0,201508,,,True,True,HR
2020-12-29,CYP,Cyprus,35.167406,33.435499,22019,146,2057,19816,653,,True,True,CY
2020-12-30,CZE,Czech Republic,49.800901,15.478153,718661,11580,592581,114500,,,True,True,CZ
2020-12-28,DNK,Denmark,56.155403,11.617223,155826,1204,114841,39781,872,113,True,True,DK
2020-12-31,EST,Estonia,58.596209,25.023778,27990,229,,,,,True,True,EE
2020-12-31,FIN,Finland,64.952416,26.068944,36109,354,0,35755,,,True,True,FI
2020-12-30,FRA,France,46.232193,2.209667,2600498,44601,193045,2362852,24593,2661,True,True,FR
2020-12-31,DEU,Germany,51.165706,10.452764,1719739,33071,1328200,358468,,,True,True,DE
2020-12-30,GRC,Greece,38.275283,23.810343,137918,4788,93764,39366,,,True,True,EL
2020-12-31,HUN,Hungary,47.164638,19.508944,322514,9537,150102,162875,5856,402,True,True,HU
2020-12-30,ISL,Iceland,64.963942,-19.021169,5754,29,5578,147,,,False,True,IS
2020-12-30,IRL,Ireland,53.41975,-8.240472,90157,2226,,,,,True,True,IE
2020-12-30,ITA,Italy,41.873987,12.564167,2083689,73604,1445690,564395,26094,2528,True,True,IT
2020-12-31,LVA,Latvia,56.875584,24.607722,40904,635,,,,,True,True,LV
2020-12-30,LIE,Liechtenstein,47.164696,9.555,2104,39,1810,255,,,False,False,LI
2020-12-30,LTU,Lithuania,55.174112,23.906736,140579,1458,71028,68093,,,True,True,LT
2020-12-28,LUX,Luxembourg,49.815764,6.131514,46089,491,,,,,True,True,LU
2020-12-31,MLT,Malta,35.946151,14.384612,12774,219,11121,1434,,,True,True,MT
2020-12-30,MDA,Moldova,46.979527,28.377195,143841,2960,129539,11342,,,False,False,MD
2020-12-30,MCO,Monaco,43.738348,7.424451,853,3,704,146,,,False,False,MC
2020-12-30,MNE,Montenegro,42.710152,19.410069,47782,681,,,346,,False,True,ME
2020-12-30,NLD,Netherlands,52.133057,5.29525,787300,17462,0,769838,31834,0,True,True,NL
2020-12-30,MKD,North Macedonia,41.611,21.751417,82794,2488,60706,19600,,,False,True,MK
2020-12-30,NOR,Norway,64.583013,17.86411,47789,436,0,47353,2108,401,False,True,NO
2020-12-31,POL,Poland,51.92275,19.136875,1294878,28554,,,,,True,True,PL
2020-12-30,PRT,Portugal,39.553444,-7.839319,406072,6830,331016,68226,2896,487,True,True,PT
2020-12-30,ROU,Romania,45.947125,24.980514,624048,15469,,,,,True,True,RO
2020-12-30,RUS,Russian Fed.,61.523111,-74.9,3131550,58542,2525418,547590,0,0,False,False,RU
2020-12-30,SMR,San Marino,43.942973,12.460035,2384,59,2035,290,,,False,False,SM
2020-12-30,SRB,Serbia,44.206802,20.911009,334991,3163,0,331828,,,False,True,RS
2020-12-31,SVK,Slovakia,48.665639,19.709097,179543,2138,125971,51434,2945,196,True,True,SK
2020-12-28,SVN,Slovenia,46.145528,14.974541,117203,2638,5946,108619,1170,198,True,True,SI
2020-12-28,ESP,Spain,39.896027,-2.487694,1881517,49976,,,197437,16142,True,True,ES
2020-12-29,SWE,Sweden,62.199806,17.637493,437379,8727,,,,4055,True,True,SE
2020-12-31,CHE,Switzerland,46.815514,8.224472,444438,7664,55082,381692,2840,412,False,False,CH
2020-12-30,TUR,Turkey,38.961516,35.25175,2194272,20642,2078629,95001,,,False,True,TR
2020-12-30,UKR,Ukraine,48.379888,31.168139,1045348,18324,698190,328834,,,False,False,UA
2020-12-30,GBR,United Kingdom,54.633221,-3.432277,2432898,72548,0,2360350,,,False,True,UK
