Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-03,ALB,Albania,41.156986,20.181222,109674,1856,72076,35742,564,42,False,False,AL
2021-03-03,AND,Andorra,42.542268,1.596865,10948,112,,,17,,False,False,AD
2021-03-02,AUT,Austria,47.697542,13.349319,461683,8470,423322,29891,1124,301,True,True,AT
2021-03-03,BLR,Belarus,53.711111,27.973847,290447,2002,,,,,False,False,BY
2021-03-02,BEL,Belgium,50.499527,4.475402,774344,22141,,,1903,425,True,True,BE
2021-03-03,BIH,Bosnia and Herzegovina,43.892652,17.670584,133982,5174,117396,11412,,,False,False,BA
2021-03-03,BGR,Bulgaria,42.729862,25.491667,252029,10391,208411,33227,,,True,True,BG
2021-03-02,HRV,Croatia,44.48732,16.460306,243458,5548,235017,2893,,,True,True,HR
2021-02-28,CYP,Cyprus,35.167406,33.435499,35009,281,30442,4286,934,,True,True,CY
2021-03-02,CZE,Czech Republic,49.800901,15.478153,1269058,20941,1093537,154580,,,True,True,CZ
2021-03-03,DNK,Denmark,56.155403,11.617223,212798,2370,203433,6995,225,34,True,True,DK
2021-03-03,EST,Estonia,58.596209,25.023778,69193,615,,,,,True,True,EE
2021-03-03,FIN,Finland,64.952416,26.068944,59444,354,0,59090,,,True,True,FI
2021-03-02,FRA,France,46.232193,2.209667,3843241,62247,259893,3521101,25263,3586,True,True,FR
2021-03-03,DEU,Germany,51.165706,10.452764,2460032,70881,2274400,114751,,,True,True,DE
2021-03-02,GRC,Greece,38.275283,23.810343,194582,6557,93764,94261,,,True,True,EL
2021-02-28,HUN,Hungary,47.164638,19.508944,428599,14974,321128,92497,5482,524,True,True,HU
2021-03-02,ISL,Iceland,64.963942,-19.021169,6055,29,6017,9,,,False,True,IS
2021-03-03,IRL,Ireland,53.41975,-8.240472,221189,4357,,,,,True,True,IE
2021-03-03,ITA,Italy,41.873987,12.564167,2976274,98635,2440218,437421,22174,2411,True,True,IT
2021-02-15,XKX,Kosovo,41.85637,21.803351,64341,1544,,,,,False,False,XK
2021-03-03,LVA,Latvia,56.875584,24.607722,88022,1654,,,,,True,True,LV
2021-03-02,LIE,Liechtenstein,47.164696,9.555,2576,54,2484,38,,,False,False,LI
2021-03-02,LTU,Lithuania,55.174112,23.906736,200351,3281,186209,10861,,,True,True,LT
2021-03-01,LUX,Luxembourg,49.815764,6.131514,55635,641,,,,,True,True,LU
2021-03-03,MLT,Malta,35.946151,14.384612,23226,321,19905,3000,,,True,True,MT
2021-03-03,MDA,Moldova,46.979527,28.377195,189397,4026,168143,17228,,,False,False,MD
2021-03-02,MCO,Monaco,43.738348,7.424451,1965,25,1720,220,,,False,False,MC
2021-03-02,MNE,Montenegro,42.710152,19.410069,76868,1023,,,480,,False,True,ME
2021-03-03,NLD,Netherlands,52.133057,5.29525,1101430,21835,0,1079595,36290,0,True,True,NL
2021-03-02,MKD,North Macedonia,41.611,21.751417,103746,3151,91875,8720,,,False,True,MK
2021-03-03,NOR,Norway,64.583013,17.86411,70954,632,0,70322,2755,513,False,True,NO
2021-03-03,POL,Poland,51.92275,19.136875,1735406,44360,1441479,249567,,,True,True,PL
2021-03-03,PRT,Portugal,39.553444,-7.839319,806647,16430,725399,64818,1827,415,True,True,PT
2021-03-03,ROU,Romania,45.947125,24.980514,812318,20586,,,,,True,True,RO
2021-03-03,RUS,Russian Fed.,61.523111,-74.9,4278750,89464,3853734,335552,0,0,False,False,RU
2021-03-02,SMR,San Marino,43.942973,12.460035,3791,74,3325,392,,,False,False,SM
2021-03-02,SRB,Serbia,44.206802,20.911009,466885,4475,0,462410,,,False,True,RS
2021-03-03,SVK,Slovakia,48.665639,19.709097,314359,7489,,,3814,320,True,True,SK
2021-02-28,SVN,Slovenia,46.145528,14.974541,189589,4127,10267,175195,543,91,True,True,SI
2021-03-01,ESP,Spain,39.896027,-2.487694,3204531,69609,,,317312,27673,True,True,ES
2021-03-02,SWE,Sweden,62.199806,17.637493,675292,12964,,,,5285,True,True,SE
2021-03-03,CHE,Switzerland,46.815514,8.224472,554639,10066,77911,466662,946,167,False,False,CH
2021-03-03,TUR,Turkey,38.961516,35.25175,2734836,28771,2593264,112801,,,False,True,TR
2021-03-03,UKR,Ukraine,48.379888,31.168139,1364705,26397,1182036,156272,,,False,False,UA
2021-03-02,GBR,United Kingdom,54.633221,-3.432277,4188410,123296,0,4065114,,,False,True,UK
