Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-08-01,ALB,Albania,41.156986,20.181222,5396,161,2961,2274,101,18,False,False,AL
2020-08-02,AND,Andorra,42.542268,1.596865,925,52,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-08-01,AUT,Austria,47.697542,13.349319,21192,698,18911,1583,187,23,True,True,AT
2020-08-02,BLR,Belarus,53.711111,27.973847,67946,563,,,,,False,False,BY
2020-07-31,BEL,Belgium,50.499527,4.475402,69402,9845,,,252,49,True,True,BE
2020-07-31,BIH,Bosnia and Herzegovina,43.892652,17.670584,6851,159,0,6692,,,False,False,BA
2020-08-02,BGR,Bulgaria,42.729862,25.491667,11836,385,6396,5055,,,True,True,BG
2020-08-02,HRV,Croatia,44.48732,16.460306,5261,147,0,5114,,,True,True,HR
2020-08-02,CYP,Cyprus,35.167406,33.435499,1124,19,,,,,True,True,CY0
2020-08-02,CZE,Czech Republic,49.800901,15.478153,16699,383,11587,4729,,,True,True,CZ
2020-07-31,DNK,Denmark,56.155403,11.617223,13789,615,,,,,True,True,DK
2020-08-01,EST,Estonia,58.596209,25.023778,2072,69,0,2003,,,True,True,EE
2020-08-02,FIN,Finland,64.952416,26.068944,7475,0,0,7475,0,0,True,True,FI
2020-07-31,FRA,France,46.232193,2.209667,187919,19730,81870,86319,5298,347,True,True,FR
2020-08-02,DEU,Germany,51.165706,10.452764,209895,9141,192900,7854,,,True,True,DE
2020-08-01,GRC,Greece,38.275283,23.810343,4194,201,0,3993,0,0,True,True,EL
2020-08-01,HUN,Hungary,47.164638,19.508944,4526,597,3364,565,73,6,True,True,HU
2020-08-02,ISL,Iceland,64.963942,-19.021169,3707,10,,,,,False,True,IS
2020-08-02,IRL,Ireland,53.41975,-8.240472,26109,1763,,,,,True,True,IE
2020-08-01,ITA,Italy,41.873987,12.564167,247832,35146,200229,12457,748,43,True,True,IT
2020-08-02,LVA,Latvia,56.875584,24.607722,1238,32,,,,,True,True,LV
2020-08-02,LIE,Liechtenstein,47.164696,9.555,89,1,0,88,,,False,False,LI
2020-08-02,LTU,Lithuania,55.174112,23.906736,2093,80,,,,,True,True,LT
2020-07-30,LUX,Luxembourg,49.815764,6.131514,6621,114,,,57,6,True,True,LU
2020-08-02,MLT,Malta,35.946151,14.384612,860,9,666,185,,,True,True,MT
2020-08-02,MDA,Moldova,46.979527,28.377195,25113,788,,,,,False,False,MD
2020-08-02,MCO,Monaco,43.738348,7.424451,120,5,,,,,False,False,
2020-08-02,MNE,Montenegro,42.710152,19.410069,3198,50,,,,,False,True,ME
2020-08-02,NLD,Netherlands,52.133057,5.29525,55098,12287,0,42811,23837,0,True,True,NL
2020-08-02,MKD,North Macedonia,41.611,21.751417,10900,493,,,,,False,True,MK
2020-07-31,NOR,Norway,64.583013,17.86411,9209,255,0,8954,977,227,False,True,NO
2020-08-02,POL,Poland,51.92275,19.136875,46894,1731,,,,,True,True,PL
2020-07-31,PRT,Portugal,39.553444,-7.839319,51093,1735,35626,13732,402,41,True,True,PT
2020-08-02,ROU,Romania,45.947125,24.980514,53134,2413,,,,,True,True,RO
2020-07-31,RUS,Russian Fed.,61.523111,-74.9,839981,16079,638410,185492,0,0,False,False,
2020-08-02,SMR,San Marino,43.942973,12.460035,699,42,,,,,False,False,SM
2020-08-02,SRB,Serbia,44.206802,20.911009,25882,582,,,,,False,True,RS
2020-08-02,SVK,Slovakia,48.665639,19.709097,2344,29,1742,573,29,1,True,True,SK
2020-07-29,SVN,Slovenia,46.145528,14.974541,3350,118,336,2896,22,5,True,True,SI
2020-07-31,ESP,Spain,39.896027,-2.487694,288522,28445,,,126880,11777,True,True,ES
2020-07-31,SWE,Sweden,62.199806,17.637493,80422,5743,,,,2515,True,True,SE
2020-08-02,CHE,Switzerland,46.815514,8.224472,34861,1977,6421,26463,117,23,False,False,CH
2020-08-02,TUR,Turkey,38.961516,35.25175,231869,5710,,,,,False,True,TR
2020-08-02,UKR,Ukraine,48.379888,31.168139,71056,1709,,,,,False,False,UA
2020-07-30,GBR,United Kingdom,54.633221,-3.432277,302331,45999,0,256332,,,False,True,UK
