Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-10-03,ALB,Albania,41.156986,20.181222,14117,392,8536,5189,176,24,False,False,AL
2020-10-03,AND,Andorra,42.542268,1.596865,2110,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-10-03,AUT,Austria,47.697542,13.349319,47409,786,38045,8578,935,150,True,True,AT
2020-10-03,BLR,Belarus,53.711111,27.973847,79421,844,,,,,False,False,BY
2020-10-02,BEL,Belgium,50.499527,4.475402,127623,10044,,,789,163,True,True,BE
2020-10-03,BIH,Bosnia and Herzegovina,43.892652,17.670584,27745,854,,,,,False,False,BA
2020-10-04,BGR,Bulgaria,42.729862,25.491667,21518,841,14984,5693,,,True,True,BG
2020-10-03,HRV,Croatia,44.48732,16.460306,17402,293,0,17109,,,True,True,HR
2020-10-03,CYP,Cyprus,35.167406,33.435499,1789,22,,,,,True,True,
2020-10-03,CZE,Czech Republic,49.800901,15.478153,78051,699,35032,42320,,,True,True,CZ
2020-10-02,DNK,Denmark,56.155403,11.617223,28932,652,21824,6456,0,,True,True,DK
2020-10-03,EST,Estonia,58.596209,25.023778,3507,66,,,,,True,True,EE
2020-10-03,FIN,Finland,64.952416,26.068944,10413,0,0,10413,0,0,True,True,FI
2020-10-02,FRA,France,46.232193,2.209667,589653,21374,97778,470501,6758,1276,True,True,FR
2020-10-03,DEU,Germany,51.165706,10.452764,296960,9527,260900,26533,,,True,True,DE
2020-10-03,GRC,Greece,38.275283,23.810343,19346,398,,,,,True,True,EL
2020-10-03,HUN,Hungary,47.164638,19.508944,29717,812,6824,22081,704,43,True,True,HU
2020-10-03,ISL,Iceland,64.963942,-19.021169,2809,10,,,,,False,True,IS
2020-10-03,IRL,Ireland,53.41975,-8.240472,37063,1801,,,,,True,True,IE
2020-10-03,ITA,Italy,41.873987,12.564167,322751,35968,231217,55566,3502,297,True,True,IT
2020-10-03,LVA,Latvia,56.875584,24.607722,1945,38,,,,,True,True,LV
2020-10-03,LIE,Liechtenstein,47.164696,9.555,121,1,0,120,,,False,False,LI
2020-10-03,LTU,Lithuania,55.174112,23.906736,4956,93,,,,,True,True,LT
2020-10-03,LUX,Luxembourg,49.815764,6.131514,8709,125,,,,,True,True,LU
2020-10-03,MLT,Malta,35.946151,14.384612,3204,38,2711,455,,,True,True,MT
2020-10-03,MDA,Moldova,46.979527,28.377195,55016,1344,,,,,False,False,MD
2020-10-03,MCO,Monaco,43.738348,7.424451,221,1,,,,,False,False,
2020-10-03,MNE,Montenegro,42.710152,19.410069,11690,172,,,,,False,True,ME
2020-10-03,NLD,Netherlands,52.133057,5.29525,131889,12587,0,119302,24751,0,True,True,NL
2020-10-03,MKD,North Macedonia,41.611,21.751417,18363,749,,,,,False,True,MK
2020-10-02,NOR,Norway,64.583013,17.86411,14149,275,0,13874,1110,243,False,True,NO
2020-10-03,POL,Poland,51.92275,19.136875,98140,2604,,,,,True,True,PL
2020-10-03,PRT,Portugal,39.553444,-7.839319,78268,1995,49845,26428,668,106,True,True,PT
2020-10-03,ROU,Romania,45.947125,24.980514,133934,4947,,,,,True,True,RO
2020-10-03,RUS,Russian Fed.,61.523111,-74.9,1204502,23367,975859,205276,0,0,False,False,
2020-10-03,SMR,San Marino,43.942973,12.460035,732,42,,,,,False,False,SM
2020-10-03,SRB,Serbia,44.206802,20.911009,33735,751,,,,,False,True,RS
2020-10-03,SVK,Slovakia,48.665639,19.709097,12321,54,4793,7474,275,15,True,True,SK
2020-10-02,SVN,Slovenia,46.145528,14.974541,0,155,557,-712,94,15,True,True,SI
2020-10-02,ESP,Spain,39.896027,-2.487694,0,2379,,,0,0,True,True,ES
2020-10-01,SWE,Sweden,62.199806,17.637493,94283,5895,,,,2611,True,True,SE
2020-10-03,CHE,Switzerland,46.815514,8.224472,54256,2078,8641,43537,158,23,False,False,CH
2020-10-03,TUR,Turkey,38.961516,35.25175,321512,8325,,,,,False,True,TR
2020-10-03,UKR,Ukraine,48.379888,31.168139,217661,4261,,,,,False,False,UA
2020-10-03,GBR,United Kingdom,54.633221,-3.432277,480027,42317,0,437710,,,False,True,UK
