Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-08-09,ALB,Albania,41.156986,20.181222,6411,199,3342,2870,96,18,False,False,AL
2020-08-10,AND,Andorra,42.542268,1.596865,956,52,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-08-09,AUT,Austria,47.697542,13.349319,22023,711,19923,1389,187,35,True,True,AT
2020-08-10,BLR,Belarus,53.711111,27.973847,68850,587,,,,,False,False,BY
2020-08-09,BEL,Belgium,50.499527,4.475402,74152,9872,,,285,69,True,True,BE
2020-08-10,BIH,Bosnia and Herzegovina,43.892652,17.670584,14325,402,,,,,False,False,BA
2020-08-10,BGR,Bulgaria,42.729862,25.491667,13396,447,7772,5177,,,True,True,BG
2020-08-09,HRV,Croatia,44.48732,16.460306,5605,157,0,5448,,,True,True,HR
2020-08-10,CYP,Cyprus,35.167406,33.435499,1233,19,,,,,True,True,CY0
2020-08-10,CZE,Czech Republic,49.800901,15.478153,18355,390,12785,5180,,,True,True,CZ
2020-08-07,DNK,Denmark,56.155403,11.617223,14442,617,,,,,True,True,DK
2020-08-09,EST,Estonia,58.596209,25.023778,2152,69,0,2083,,,True,True,EE
2020-08-10,FIN,Finland,64.952416,26.068944,7623,0,0,7623,0,0,True,True,FI
2020-08-07,FRA,France,46.232193,2.209667,197921,19818,82836,95267,5011,383,True,True,FR
2020-08-10,DEU,Germany,51.165706,10.452764,216329,9197,197400,9732,,,True,True,DE
2020-08-09,GRC,Greece,38.275283,23.810343,5124,210,0,4914,0,0,True,True,EL
2020-08-10,HUN,Hungary,47.164638,19.508944,4731,605,3525,601,61,6,True,True,HU
2020-08-10,ISL,Iceland,64.963942,-19.021169,3772,10,,,,,False,True,IS
2020-08-10,IRL,Ireland,53.41975,-8.240472,26712,1772,,,,,True,True,IE
2020-08-09,ITA,Italy,41.873987,12.564167,250566,35205,202098,13263,808,45,True,True,IT
2020-08-10,LVA,Latvia,56.875584,24.607722,1290,32,,,,,True,True,LV
2020-08-10,LIE,Liechtenstein,47.164696,9.555,89,1,0,88,,,False,False,LI
2020-08-10,LTU,Lithuania,55.174112,23.906736,2252,81,,,,,True,True,LT
2020-08-10,LUX,Luxembourg,49.815764,6.131514,7113,119,,,,,True,True,LU
2020-08-10,MLT,Malta,35.946151,14.384612,1112,9,688,415,,,True,True,MT
2020-08-10,MDA,Moldova,46.979527,28.377195,27660,845,,,,,False,False,MD
2020-08-10,MCO,Monaco,43.738348,7.424451,133,7,,,,,False,False,
2020-08-10,MNE,Montenegro,42.710152,19.410069,3618,64,,,,,False,True,ME
2020-08-09,NLD,Netherlands,52.133057,5.29525,58564,12295,0,46269,23872,0,True,True,NL
2020-08-10,MKD,North Macedonia,41.611,21.751417,11856,527,,,,,False,True,MK
2020-08-07,NOR,Norway,64.583013,17.86411,9468,256,0,9212,990,229,False,True,NO
2020-08-10,POL,Poland,51.92275,19.136875,52410,1809,,,,,True,True,PL
2020-08-09,PRT,Portugal,39.553444,-7.839319,52689,1756,35626,15307,402,41,True,True,PT
2020-08-10,ROU,Romania,45.947125,24.980514,62491,2729,,,,,True,True,RO
2020-08-09,RUS,Russian Fed.,61.523111,-74.9,887536,17047,693422,177067,0,0,False,False,
2020-08-10,SMR,San Marino,43.942973,12.460035,717,42,,,,,False,False,SM
2020-08-10,SRB,Serbia,44.206802,20.911009,28099,641,,,,,False,True,RS
2020-08-10,SVK,Slovakia,48.665639,19.709097,2599,31,1866,702,45,3,True,True,SK
2020-08-09,SVN,Slovenia,46.145528,14.974541,3466,128,346,2992,24,2,True,True,SI
2020-08-07,ESP,Spain,39.896027,-2.487694,314362,28503,,,127954,11853,True,True,ES
2020-08-07,SWE,Sweden,62.199806,17.637493,82323,5763,,,,2527,True,True,SE
2020-08-10,CHE,Switzerland,46.815514,8.224472,35769,1982,6507,27280,109,17,False,False,CH
2020-08-10,TUR,Turkey,38.961516,35.25175,240804,5844,,,,,False,True,TR
2020-08-10,UKR,Ukraine,48.379888,31.168139,81957,1922,,,,,False,False,UA
2020-08-09,GBR,United Kingdom,54.633221,-3.432277,310835,46574,0,264261,,,False,True,UK
