Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-04,ALB,Albania,41.156986,20.181222,1197,33,898,266,18,5,False,False
2020-06-04,AND,Andorra,42.542268,1.596865,851,51,0,800,0,0,False,False
2020-06-04,AUT,Austria,47.697542,13.349319,16779,644,15717,418,187,35,True,True
2020-06-04,BLR,Belarus,53.711111,27.973847,45116,248,0,44868,0,0,False,False
2020-06-04,BEL,Belgium,50.499527,4.475402,58767,9548,0,49219,17375,0,True,True
2020-06-03,BIH,Bosnia and Herzegovina,43.892652,17.670584,1093,39,0,1054,0,0,False,False
2020-06-04,BGR,Bulgaria,42.729862,25.491667,2585,147,1322,1116,0,0,True,True
2020-06-04,HRV,Croatia,44.48732,16.460306,2248,103,0,2145,0,0,True,True
2020-06-04,CYP,Cyprus,35.167406,33.435499,958,17,0,941,0,0,True,True
2020-06-04,CZE,Czech Republic,49.800901,15.478153,9441,324,6752,2365,0,0,True,True
2020-06-04,DNK,Denmark,56.155403,11.617223,11935,582,0,11353,0,0,True,True
2020-06-03,EST,Estonia,58.596209,25.023778,1880,69,0,1811,0,0,True,True
2020-06-04,FIN,Finland,64.952416,26.068944,6933,0,0,6933,0,0,True,True
2020-06-04,FRA,France,46.232193,2.209667,152444,18715,69976,63753,13101,1163,True,True
2020-06-05,DEU,Germany,51.165706,10.452764,183273,8613,168500,6160,0,0,True,True
2020-06-04,GRC,Greece,38.275283,23.810343,2938,179,270,2489,330,0,True,True
2020-06-04,HUN,Hungary,47.164638,19.508944,3954,539,2205,1210,406,24,True,True
2020-06-04,ISL,Iceland,64.963942,-19.021169,1806,0,0,1806,0,0,False,True
2020-06-04,IRL,Ireland,53.41975,-8.240472,25111,1659,0,23452,0,0,True,True
2020-06-04,ITA,Italy,41.873987,12.564167,234013,33689,161895,38429,5841,338,True,True
2020-06-04,LVA,Latvia,56.875584,24.607722,1079,24,0,1055,0,0,True,True
2020-06-04,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-06-04,LTU,Lithuania,55.174112,23.906736,1684,71,0,1613,0,0,True,True
2020-06-04,LUX,Luxembourg,49.815764,6.131514,4027,110,931,2986,28,3,True,True
2020-06-03,MLT,Malta,35.946151,14.384612,622,9,562,51,0,0,True,True
2020-06-04,MDA,Moldova,46.979527,28.377195,8795,310,0,8485,0,0,False,False
2020-06-04,MCO,Monaco,43.738348,7.424451,99,5,0,94,0,0,False,False
2020-06-04,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-06-04,NLD,Netherlands,52.133057,5.29525,46942,5990,0,40952,11771,0,True,True
2020-06-04,MKD,North Macedonia,41.611,21.751417,2492,145,0,2347,0,0,False,True
2020-06-04,NOR,Norway,64.583013,17.86411,8477,238,0,8239,883,219,False,True
2020-06-04,POL,Poland,51.92275,19.136875,25048,1117,0,23931,0,0,True,True
2020-06-04,PRT,Portugal,39.553444,-7.839319,33613,1455,20323,11835,445,58,True,True
2020-06-04,ROU,Romania,45.947125,24.980514,19907,1305,13919,4683,0,0,True,True
2020-06-04,RUS,Russian Fed.,61.523111,-74.9,441108,7500,204623,228985,0,0,False,False
2020-06-04,SMR,San Marino,43.942973,12.460035,687,42,0,645,0,0,False,False
2020-06-04,SRB,Serbia,44.206802,20.911009,11523,245,0,11278,0,0,False,True
2020-06-04,SVK,Slovakia,48.665639,19.709097,1526,28,1376,122,32,0,True,True
2020-06-03,SVN,Slovenia,46.145528,14.974541,2688,109,293,2286,5,0,True,True
2020-06-04,ESP,Spain,39.896027,-2.487694,240660,27133,0,213527,124227,11426,True,True
2020-06-04,SWE,Sweden,62.199806,17.637493,41883,4562,0,37321,0,2143,True,True
2020-06-04,CHE,Switzerland,46.815514,8.224472,30902,1922,5501,23479,295,38,False,False
2020-06-04,TUR,Turkey,38.961516,35.25175,166422,4609,0,161813,0,0,False,True
2020-06-04,UKR,Ukraine,48.379888,31.168139,25411,747,11042,13622,0,0,False,False
2020-06-03,GBR,United Kingdom,54.633221,-3.432277,279856,39728,0,240128,0,0,False,True
