Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-01,ALB,Albania,41.156986,20.181222,21202,518,11246,9438,279,14,False,False,AL
2020-11-01,AND,Andorra,42.542268,1.596865,4756,75,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-11-01,AUT,Austria,47.697542,13.349319,111110,1114,59074,50922,1657,291,True,True,AT
2020-11-01,BLR,Belarus,53.711111,27.973847,98482,980,,,,,False,False,BY
2020-11-01,BEL,Belgium,50.499527,4.475402,441018,11737,,,6823,1223,True,True,BE
2020-11-01,BIH,Bosnia and Herzegovina,43.892652,17.670584,50090,1234,,,,,False,False,BA
2020-11-02,BGR,Bulgaria,42.729862,25.491667,54069,1298,20530,32241,,,True,True,BG
2020-11-01,HRV,Croatia,44.48732,16.460306,51496,562,0,50934,,,True,True,HR
2020-11-01,CYP,Cyprus,35.167406,33.435499,4366,26,,,,,True,True,CY
2020-11-02,CZE,Czech Republic,49.800901,15.478153,341644,3429,157418,180797,,,True,True,CZ
2020-10-30,DNK,Denmark,56.155403,11.617223,45225,719,34052,10454,144,17,True,True,DK
2020-11-01,EST,Estonia,58.596209,25.023778,4905,73,,,,,True,True,EE
2020-11-01,FIN,Finland,64.952416,26.068944,16293,354,0,15939,,,True,True,FI
2020-11-01,FRA,France,46.232193,2.209667,1413915,25368,118227,1270320,24031,3578,True,True,FR
2020-11-02,DEU,Germany,51.165706,10.452764,545029,10530,363100,171399,,,True,True,DE
2020-11-01,GRC,Greece,38.275283,23.810343,39251,626,,,,,True,True,EL
2020-11-01,HUN,Hungary,47.164638,19.508944,79199,1819,20078,57302,4205,306,True,True,HU
2020-11-01,ISL,Iceland,64.963942,-19.021169,4865,12,,,,,False,True,IS
2020-11-01,IRL,Ireland,53.41975,-8.240472,61456,1913,,,324,,True,True,IE
2020-11-01,ITA,Italy,41.873987,12.564167,709335,38826,292380,378129,20841,1939,True,True,IT
2020-11-01,LVA,Latvia,56.875584,24.607722,5894,71,,,,,True,True,LV
2020-11-01,LIE,Liechtenstein,47.164696,9.555,533,3,0,530,,,False,False,LI
2020-11-01,LTU,Lithuania,55.174112,23.906736,14824,165,,,,,True,True,LT
2020-10-31,LUX,Luxembourg,49.815764,6.131514,17134,152,,,,,True,True,LU
2020-11-01,MLT,Malta,35.946151,14.384612,6182,64,4286,1832,,,True,True,MT
2020-11-01,MDA,Moldova,46.979527,28.377195,76040,1785,,,,,False,False,MD
2020-11-01,MCO,Monaco,43.738348,7.424451,359,1,,,,,False,False,MC
2020-11-01,MNE,Montenegro,42.710152,19.410069,18341,301,,,,,False,True,ME
2020-11-01,NLD,Netherlands,52.133057,5.29525,359861,13572,0,346289,27136,0,True,True,NL
2020-11-01,MKD,North Macedonia,41.611,21.751417,31572,994,,,,,False,True,MK
2020-10-27,NOR,Norway,64.583013,17.86411,18266,280,0,17986,1209,256,False,True,NO
2020-11-01,POL,Poland,51.92275,19.136875,379902,5783,,,,,True,True,PL
2020-11-01,PRT,Portugal,39.553444,-7.839319,144362,2544,81771,60047,2122,284,True,True,PT
2020-11-01,ROU,Romania,45.947125,24.980514,246543,7067,,,,,True,True,RO
2020-11-01,RUS,Russian Fed.,61.523111,-74.9,1636781,30351,1225673,380757,0,0,False,False,RU
2020-10-30,SMR,San Marino,43.942973,12.460035,928,42,,,,,False,False,SM
2020-11-01,SRB,Serbia,44.206802,20.911009,46954,820,,,,,False,True,RS
2020-11-01,SVK,Slovakia,48.665639,19.709097,59946,219,12798,46929,1330,104,True,True,SK
2020-10-31,SVN,Slovenia,46.145528,14.974541,35580,363,1219,33998,821,131,True,True,SI
2020-10-30,ESP,Spain,39.896027,-2.487694,1185678,35878,,,174517,15617,True,True,ES
2020-10-29,SWE,Sweden,62.199806,17.637493,124355,5938,,,,2712,True,True,SE
2020-11-02,CHE,Switzerland,46.815514,8.224472,159940,2430,13265,144245,2268,201,False,False,CH
2020-11-01,TUR,Turkey,38.961516,35.25175,375367,10252,,,,,False,True,TR
2020-11-01,UKR,Ukraine,48.379888,31.168139,387481,7196,,,,,False,False,UA
2020-11-01,GBR,United Kingdom,54.633221,-3.432277,1034924,46717,0,988207,,,False,True,UK
