Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-23,ALB,Albania,41.156986,20.181222,54317,1117,29799,23401,313,24,False,False,AL
2020-12-24,AND,Andorra,42.542268,1.596865,7699,83,,,15,,False,False,AD
2020-12-23,AUT,Austria,47.697542,13.349319,345351,5672,253903,85776,2303,472,True,True,AT
2020-12-24,BLR,Belarus,53.711111,27.973847,181113,1358,,,,,False,False,BY
2020-12-23,BEL,Belgium,50.499527,4.475402,632321,18939,,,2473,511,True,True,BE
2020-12-24,BIH,Bosnia and Herzegovina,43.892652,17.670584,108298,3878,73896,30524,,,False,False,BA
2020-12-24,BGR,Bulgaria,42.729862,25.491667,195886,6978,5714,183194,,,True,True,BG
2020-12-24,HRV,Croatia,44.48732,16.460306,202320,3464,0,198856,,,True,True,HR
2020-12-22,CYP,Cyprus,35.167406,33.435499,18883,125,2057,16701,611,,True,True,CY
2020-12-23,CZE,Czech Republic,49.800901,15.478153,660461,10776,552444,97241,,,True,True,CZ
2020-12-23,DNK,Denmark,56.155403,11.617223,143472,1096,99025,43351,720,91,True,True,DK
2020-12-24,EST,Estonia,58.596209,25.023778,24009,192,,,,,True,True,EE
2020-12-24,FIN,Finland,64.952416,26.068944,34449,354,0,34095,,,True,True,FI
2020-12-23,FRA,France,46.232193,2.209667,2505875,42783,187272,2275820,24884,2710,True,True,FR
2020-12-24,DEU,Germany,51.165706,10.452764,1587117,28770,1184400,373947,,,True,True,DE
2020-12-20,GRC,Greece,38.275283,23.810343,131072,4172,23074,103826,,,True,True,EL
2020-12-24,HUN,Hungary,47.164638,19.508944,311554,8729,120529,182296,6382,491,True,True,HU
2020-12-23,ISL,Iceland,64.963942,-19.021169,5683,28,5506,149,,,False,True,IS
2020-12-23,IRL,Ireland,53.41975,-8.240472,82155,2184,,,,,True,True,IE
2020-12-23,ITA,Italy,41.873987,12.564167,1991278,70395,1322067,598816,27170,2624,True,True,IT
2020-12-24,LVA,Latvia,56.875584,24.607722,34754,486,,,,,True,True,LV
2020-12-23,LIE,Liechtenstein,47.164696,9.555,1858,30,1591,237,,,False,False,LI
2020-12-23,LTU,Lithuania,55.174112,23.906736,123889,1186,60559,62144,,,True,True,LT
2020-12-21,LUX,Luxembourg,49.815764,6.131514,44809,452,,,,,True,True,LU
2020-12-24,MLT,Malta,35.946151,14.384612,12062,203,10423,1436,,,True,True,MT
2020-12-24,MDA,Moldova,46.979527,28.377195,139435,2848,123924,12663,,,False,False,MD
2020-12-23,MCO,Monaco,43.738348,7.424451,767,3,646,118,,,False,False,MC
2020-12-23,MNE,Montenegro,42.710152,19.410069,45062,639,,,365,,False,True,ME
2020-12-24,NLD,Netherlands,52.133057,5.29525,732570,16964,0,715606,31306,0,True,True,NL
2020-12-23,MKD,North Macedonia,41.611,21.751417,79815,2354,56743,20718,,,False,True,MK
2020-12-23,NOR,Norway,64.583013,17.86411,44471,421,0,44050,2014,391,False,True,NO
2020-12-24,POL,Poland,51.92275,19.136875,1239998,26752,,,,,True,True,PL
2020-12-23,PRT,Portugal,39.553444,-7.839319,383279,6343,308446,68490,2990,511,True,True,PT
2020-12-24,ROU,Romania,45.947125,24.980514,604945,14912,,,,,True,True,RO
2020-12-24,RUS,Russian Fed.,61.523111,-74.9,2963688,55212,2370857,537619,0,0,False,False,RU
2020-12-23,SMR,San Marino,43.942973,12.460035,2205,56,1846,303,,,False,False,SM
2020-12-23,SRB,Serbia,44.206802,20.911009,312253,2833,0,309420,,,False,True,RS
2020-12-24,SVK,Slovakia,48.665639,19.709097,161562,1732,114267,45563,2571,173,True,True,SK
2020-12-21,SVN,Slovenia,46.145528,14.974541,107770,2422,5326,100022,1261,207,True,True,SI
2020-12-22,ESP,Spain,39.896027,-2.487694,1830898,49253,,,194578,15795,True,True,ES
2020-12-22,SWE,Sweden,62.199806,17.637493,396048,8279,,,,3847,True,True,SE
2020-12-24,CHE,Switzerland,46.815514,8.224472,420699,7097,49436,364166,2854,441,False,False,CH
2020-12-23,TUR,Turkey,38.961516,35.25175,2082610,18861,1901307,162442,,,False,True,TR
2020-12-24,UKR,Ukraine,48.379888,31.168139,1001132,17395,631435,352302,,,False,False,UA
2020-12-23,GBR,United Kingdom,54.633221,-3.432277,2149561,69051,0,2080510,,,False,True,UK
