Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-11,ALB,Albania,41.156986,20.181222,115442,2002,78259,35181,583,37,False,False,AL
2021-03-10,AND,Andorra,42.542268,1.596865,11130,112,,,13,,False,False,AD
2021-03-10,AUT,Austria,47.697542,13.349319,481673,8612,437203,35858,1273,324,True,True,AT
2021-03-11,BLR,Belarus,53.711111,27.973847,298960,2070,,,,,False,False,BY
2021-03-09,BEL,Belgium,50.499527,4.475402,791171,22327,,,1964,438,True,True,BE
2021-03-11,BIH,Bosnia and Herzegovina,43.892652,17.670584,140990,5410,119904,15676,,,False,False,BA
2021-03-11,BGR,Bulgaria,42.729862,25.491667,269579,10999,220049,38531,,,True,True,BG
2021-03-11,HRV,Croatia,44.48732,16.460306,248061,5625,238914,3522,,,True,True,HR
2021-03-10,CYP,Cyprus,35.167406,33.435499,38496,287,31090,7119,1054,,True,True,CY
2021-03-10,CZE,Czech Republic,49.800901,15.478153,1365724,22624,1178832,164268,,,True,True,CZ
2021-03-11,DNK,Denmark,56.155403,11.617223,218660,2384,208020,8256,222,0,True,True,DK
2021-03-11,EST,Estonia,58.596209,25.023778,80929,686,,,,,True,True,EE
2021-03-11,FIN,Finland,64.952416,26.068944,64611,354,0,64257,,,True,True,FI
2021-03-10,FRA,France,46.232193,2.209667,4022400,64321,269019,3689060,24969,3918,True,True,FR
2021-03-11,DEU,Germany,51.165706,10.452764,2532949,72810,2337000,123139,,,True,True,DE
2021-03-10,GRC,Greece,38.275283,23.810343,212091,6886,93764,111441,,,True,True,EL
2021-03-11,HUN,Hungary,47.164638,19.508944,489172,16497,344267,128408,8329,911,True,True,HU
2021-03-10,ISL,Iceland,64.963942,-19.021169,6069,29,6023,17,,,False,True,IS
2021-03-10,IRL,Ireland,53.41975,-8.240472,224588,4499,,,,,True,True,IE
2021-03-11,ITA,Italy,41.873987,12.564167,3149017,101184,2550483,497350,26106,2859,True,True,IT
2021-02-15,XKX,Kosovo,41.85637,21.803351,64341,1544,,,,,False,False,XK
2021-03-11,LVA,Latvia,56.875584,24.607722,92274,1737,,,,,True,True,LV
2021-03-10,LIE,Liechtenstein,47.164696,9.555,2594,55,2519,20,,,False,False,LI
2021-03-10,LTU,Lithuania,55.174112,23.906736,203992,3363,190131,10498,,,True,True,LT
2021-03-09,LUX,Luxembourg,49.815764,6.131514,57056,673,,,,,True,True,LU
2021-03-11,MLT,Malta,35.946151,14.384612,25640,341,22176,3123,,,True,True,MT
2021-03-11,MDA,Moldova,46.979527,28.377195,200124,4220,175111,20793,,,False,False,MD
2021-03-10,MCO,Monaco,43.738348,7.424451,2062,26,1875,161,,,False,False,MC
2021-03-10,MNE,Montenegro,42.710152,19.410069,81457,1100,,,0,,False,True,ME
2021-03-11,NLD,Netherlands,52.133057,5.29525,1138796,22136,0,1116660,36853,0,True,True,NL
2021-03-10,MKD,North Macedonia,41.611,21.751417,109262,3244,96173,9845,,,False,True,MK
2021-03-11,NOR,Norway,64.583013,17.86411,75822,639,0,75183,2866,536,False,True,NO
2021-03-11,POL,Poland,51.92275,19.136875,1849424,46373,1516540,286511,,,True,True,PL
2021-03-11,PRT,Portugal,39.553444,-7.839319,812596,16635,744196,51765,1102,273,True,True,PT
2021-03-11,ROU,Romania,45.947125,24.980514,845352,21252,,,,,True,True,RO
2021-03-11,RUS,Russian Fed.,61.523111,-74.9,4360823,92850,3959533,308440,0,0,False,False,RU
2021-03-10,SMR,San Marino,43.942973,12.460035,4030,77,3477,476,,,False,False,SM
2021-03-10,SRB,Serbia,44.206802,20.911009,498696,4620,0,494076,,,False,True,RS
2021-03-11,SVK,Slovakia,48.665639,19.709097,331571,8244,,,3673,311,True,True,SK
2021-03-10,SVN,Slovenia,46.145528,14.974541,197491,4192,10721,182578,483,90,True,True,SI
2021-03-10,ESP,Spain,39.896027,-2.487694,3178442,71961,,,320859,28498,True,True,ES
2021-03-10,SWE,Sweden,62.199806,17.637493,707192,13111,,,,5450,True,True,SE
2021-03-11,CHE,Switzerland,46.815514,8.224472,564013,10133,78858,475022,802,143,False,False,CH
2021-03-11,TUR,Turkey,38.961516,35.25175,2835989,29290,2659093,147606,,,False,True,TR
2021-03-11,UKR,Ukraine,48.379888,31.168139,1425522,27685,1210246,187591,,,False,False,UA
2021-03-11,GBR,United Kingdom,54.633221,-3.432277,4241687,125168,0,4116519,,,False,True,UK
