Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-02-13,ALB,Albania,41.156986,20.181222,91987,1543,55983,34461,482,30,False,False,AL
2021-02-13,AND,Andorra,42.542268,1.596865,10463,107,,,24,,False,False,AD
2021-02-12,AUT,Austria,47.697542,13.349319,428692,8088,399567,21037,1151,263,True,True,AT
2021-02-13,BLR,Belarus,53.711111,27.973847,267029,1840,,,,,False,False,BY
2021-02-11,BEL,Belgium,50.499527,4.475402,733100,21551,,,1642,294,True,True,BE
2021-02-12,BIH,Bosnia and Herzegovina,43.892652,17.670584,125402,4881,104135,16386,,,False,False,BA
2021-02-13,BGR,Bulgaria,42.729862,25.491667,229010,9594,196204,23212,,,True,True,BG
2021-02-13,HRV,Croatia,44.48732,16.460306,237460,5299,0,232161,,,True,True,HR
2021-02-12,CYP,Cyprus,35.167406,33.435499,32390,267,28518,3605,876,,True,True,CY
2021-02-12,CZE,Czech Republic,49.800901,15.478153,1082849,18058,963707,101084,,,True,True,CZ
2021-02-09,DNK,Denmark,56.155403,11.617223,202417,2244,193917,6256,371,74,True,True,DK
2021-02-13,EST,Estonia,58.596209,25.023778,51749,491,,,,,True,True,EE
2021-02-12,FIN,Finland,64.952416,26.068944,49574,354,0,49220,,,True,True,FI
2021-02-10,FRA,France,46.232193,2.209667,3385622,56772,237113,3091737,27461,3319,True,True,FR
2021-02-13,DEU,Germany,51.165706,10.452764,2328449,64742,2112000,151707,,,True,True,DE
2021-02-12,GRC,Greece,38.275283,23.810343,170244,6077,93764,70403,,,True,True,EL
2021-02-13,HUN,Hungary,47.164638,19.508944,385755,13636,293542,78577,3771,299,True,True,HU
2021-02-12,ISL,Iceland,64.963942,-19.021169,6033,29,5978,26,,,False,True,IS
2021-02-13,IRL,Ireland,53.41975,-8.240472,208796,3931,,,,,True,True,IE
2021-02-13,ITA,Italy,41.873987,12.564167,2710819,93356,2216050,401413,20562,2062,True,True,IT
2021-02-08,XKX,Kosovo,41.85637,21.803351,62258,1523,,,,,False,False,XK
2021-02-13,LVA,Latvia,56.875584,24.607722,76282,1443,,,,,True,True,LV
2021-02-12,LIE,Liechtenstein,47.164696,9.555,2537,52,2457,28,,,False,False,LI
2021-02-09,LTU,Lithuania,55.174112,23.906736,187991,2988,142313,42690,,,True,True,LT
2021-02-10,LUX,Luxembourg,49.815764,6.131514,52392,604,,,,,True,True,LU
2021-02-13,MLT,Malta,35.946151,14.384612,19651,290,17017,2344,,,True,True,MT
2021-02-13,MDA,Moldova,46.979527,28.377195,169805,3640,156836,9329,,,False,False,MD
2021-02-12,MCO,Monaco,43.738348,7.424451,1752,21,1490,241,,,False,False,MC
2021-02-13,MNE,Montenegro,42.710152,19.410069,68476,882,,,455,,False,True,ME
2021-02-13,NLD,Netherlands,52.133057,5.29525,1025837,20931,0,1004906,35187,0,True,True,NL
2021-02-12,MKD,North Macedonia,41.611,21.751417,96518,2971,87324,6223,,,False,True,MK
2021-02-12,NOR,Norway,64.583013,17.86411,64635,592,0,64043,2581,488,False,True,NO
2021-02-11,POL,Poland,51.92275,19.136875,1570658,40177,1324101,206380,,,True,True,PL
2021-02-13,PRT,Portugal,39.553444,-7.839319,784100,15183,661525,107392,4850,803,True,True,PT
2021-02-13,ROU,Romania,45.947125,24.980514,760091,19325,,,,,True,True,RO
2021-02-13,RUS,Russian Fed.,61.523111,-74.9,4057698,81812,3577907,397979,0,0,False,False,RU
2021-02-12,SMR,San Marino,43.942973,12.460035,3278,72,2956,250,,,False,False,SM
2021-02-12,SRB,Serbia,44.206802,20.911009,417871,4199,0,413672,,,False,True,RS
2021-02-12,SVK,Slovakia,48.665639,19.709097,273904,5733,255300,12871,3750,275,True,True,SK
2021-02-09,SVN,Slovenia,46.145528,14.974541,174939,3923,9308,161708,864,160,True,True,SI
2021-02-11,ESP,Spain,39.896027,-2.487694,3041454,64217,,,273717,23829,True,True,ES
2021-02-11,SWE,Sweden,62.199806,17.637493,608411,12326,,,,4965,True,True,SE
2021-02-13,CHE,Switzerland,46.815514,8.224472,536158,9807,75334,451017,1109,220,False,False,CH
2021-02-13,TUR,Turkey,38.961516,35.25175,2579896,27377,2468419,84100,,,False,True,TR
2021-02-12,UKR,Ukraine,48.379888,31.168139,1262867,24174,1106155,132538,,,False,False,UA
2021-02-13,GBR,United Kingdom,54.633221,-3.432277,4027116,116908,0,3910208,,,False,True,UK
