Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-08,ALB,Albania,41.156986,20.181222,400,22,0,378,0,0,False,False
2020-04-09,AND,Andorra,42.542268,1.596865,564,23,0,541,0,0,False,False
2020-04-10,AUT,Austria,47.697542,13.349319,13271,0,0,13271,0,0,True,True
2020-04-09,BLR,Belarus,53.711111,27.973847,1066,13,0,1053,0,0,False,False
2020-04-09,BIH,Bosnia and Herzegovina,43.892652,17.670584,475,21,0,454,0,0,False,False
2020-04-08,BGR,Bulgaria,42.729862,25.491667,597,24,0,573,0,0,True,True
2020-04-09,HRV,Croatia,44.48732,16.460306,1408,20,0,1388,0,0,True,True
2020-04-09,CYP,Cyprus,35.167406,33.435499,564,15,0,549,0,0,True,True
2020-04-10,CZE,Czech Republic,49.800901,15.478153,5589,113,309,5167,0,0,True,True
2020-04-09,DNK,Denmark,56.155403,11.617223,6690,237,0,6453,0,0,True,True
2020-04-09,EST,Estonia,58.596209,25.023778,1207,24,0,1183,0,0,True,True
2020-04-10,FIN,Finland,64.952416,26.068944,3816,0,0,3816,0,0,True,True
2020-04-09,FRA,France,46.232193,2.209667,86334,8044,23206,55084,30767,7066,True,True
2020-04-10,DEU,Germany,51.165706,10.452764,113527,1787,0,111740,0,0,True,True
2020-04-09,GRC,Greece,38.275283,23.810343,1956,87,0,1869,0,0,True,True
2020-04-09,HUN,Hungary,47.164638,19.508944,1419,66,0,1353,0,0,True,True
2020-04-09,ISL,Iceland,64.963942,-19.021169,1648,0,0,1648,0,0,False,True
2020-04-09,IRL,Ireland,53.41975,-8.240472,6224,235,0,5989,0,0,True,True
2020-04-09,ITA,Italy,41.873987,12.564167,143626,18279,28470,96877,32004,3605,True,True
2020-04-09,LVA,Latvia,56.875584,24.607722,577,2,0,575,0,0,True,True
2020-04-09,LIE,Liechtenstein,47.164696,9.555,79,1,0,78,0,0,False,False
2020-04-09,LTU,Lithuania,55.174112,23.906736,912,15,0,897,0,0,True,True
2020-04-08,LUX,Luxembourg,49.815764,6.131514,3115,52,374,2689,190,30,True,True
2020-04-09,MLT,Malta,35.946151,14.384612,337,2,16,319,0,0,True,True
2020-04-09,MDA,Moldova,46.979527,28.377195,1174,27,0,1147,0,0,False,False
2020-04-09,MCO,Monaco,43.738348,7.424451,84,2,0,82,0,0,False,False
2020-04-09,MNE,Montenegro,42.710152,19.410069,252,2,0,250,0,0,False,True
2020-04-09,MKD,North Macedonia,41.611,21.751417,617,30,0,587,0,0,False,True
2020-04-09,NOR,Norway,64.583013,17.86411,6161,88,0,6073,0,0,False,True
2020-04-09,POL,Poland,51.92275,19.136875,5575,174,0,5401,0,0,True,True
2020-04-09,PRT,Portugal,39.553444,-7.839319,13977,409,0,13568,0,0,True,True
2020-04-08,ROU,Romania,45.947125,24.980514,4823,657,0,4166,0,0,True,True
2020-04-09,RUS,Russian Fed.,61.523111,-74.9,8675,63,0,8612,0,0,False,False
2020-04-09,SMR,San Marino,43.942973,12.460035,308,34,0,274,0,0,False,False
2020-04-09,SRB,Serbia,44.206802,20.911009,2666,65,0,2601,0,0,False,True
2020-04-07,SVK,Slovakia,48.665639,19.709097,682,2,0,680,0,0,True,True
2020-04-09,SVN,Slovenia,46.145528,14.974541,1930,12,0,1918,0,0,True,True
2020-04-09,ESP,Spain,39.896027,-2.487694,152446,15238,52165,85043,66579,7371,True,True
2020-04-09,SWE,Sweden,62.199806,17.637493,9141,793,0,8348,0,719,True,True
2020-04-09,CHE,Switzerland,46.815514,8.224472,23277,898,2742,19637,2145,391,False,False
2020-04-09,TUR,Turkey,38.961516,35.25175,42282,908,0,41374,0,0,False,True
2020-04-09,UKR,Ukraine,48.379888,31.168139,1893,57,0,1836,0,0,False,False
