Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-08,AUT,Austria,47.697542,13.349319,102,,,,,,True,True
2020-03-04,CYP,Cyprus,35.167406,33.435499,744,14,0,730,0,0,True,True
2020-03-07,FRA,France,46.232193,2.209667,952,16,0,936,0,45,True,True
2020-03-08,DEU,Germany,51.165706,10.452764,904,,,,,,True,True
2020-03-08,GRC,Greece,38.275283,23.810343,1498,81,0,1417,0,0,True,True
2020-03-08,HUN,Hungary,47.164638,19.508944,7,0,0,7,0,0,True,True
2020-03-08,ITA,Italy,41.873987,12.564167,7375,366,622,6387,4207,650,True,True
2020-02-20,LVA,Latvia,56.875584,24.607722,-1,0,0,-1,,,True,True
2020-03-08,LIE,Liechtenstein,47.164696,9.555,1,0,0,1,,,False,False
2020-03-08,MLT,Malta,35.946151,14.384612,3,0,0,3,,,True,True
2020-03-08,PRT,Portugal,39.553444,-7.839319,30,,,,,,True,True
2020-03-08,SVK,Slovakia,48.665639,19.709097,5,0,0,5,,,True,True
2020-03-06,ESP,Spain,39.896027,-2.487694,365,5,22,338,0,11,True,True
2020-03-08,CHE,Switzerland,46.815514,8.224472,275,2,1,272,35,3,False,False
