Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-06,ALB,Albania,41.156986,20.181222,832,62,0,770,0,0,False,False
2020-05-07,AND,Andorra,42.542268,1.596865,751,46,0,705,0,0,False,False
2020-05-07,AUT,Austria,47.697542,13.349319,15655,579,13639,1437,374,104,True,True
2020-05-07,BLR,Belarus,53.711111,27.973847,19255,112,0,19143,0,0,False,False
2020-05-06,BEL,Belgium,50.499527,4.475402,51170,8339,0,42831,0,0,True,True
2020-05-06,BIH,Bosnia and Herzegovina,43.892652,17.670584,952,33,0,919,0,0,False,False
2020-05-07,BGR,Bulgaria,42.729862,25.491667,1811,84,384,1343,0,0,True,True
2020-05-06,HRV,Croatia,44.48732,16.460306,2120,85,0,2035,0,0,True,True
2020-05-07,CYP,Cyprus,35.167406,33.435499,883,21,0,862,0,0,True,True
2020-05-07,CZE,Czech Republic,49.800901,15.478153,7979,263,4214,3502,0,0,True,True
2020-05-06,DNK,Denmark,56.155403,11.617223,10136,506,0,9630,0,0,True,True
2020-05-06,EST,Estonia,58.596209,25.023778,1713,55,0,1658,0,0,True,True
2020-05-07,FIN,Finland,64.952416,26.068944,5695,0,0,5695,0,0,True,True
2020-05-06,FRA,France,46.232193,2.209667,137150,16237,53972,66941,23983,3147,True,True
2020-05-07,DEU,Germany,51.165706,10.452764,166093,7119,139900,19074,0,0,True,True
2020-05-06,GRC,Greece,38.275283,23.810343,2642,147,0,2495,0,0,True,True
2020-05-06,HUN,Hungary,47.164638,19.508944,3111,373,0,2738,0,0,True,True
2020-05-06,ISL,Iceland,64.963942,-19.021169,1799,0,0,1799,0,0,False,True
2020-05-07,IRL,Ireland,53.41975,-8.240472,22248,1375,0,20873,0,0,True,True
2020-05-06,ITA,Italy,41.873987,12.564167,214457,29684,93245,91528,17102,1333,True,True
2020-05-07,LVA,Latvia,56.875584,24.607722,900,17,0,883,0,0,True,True
2020-05-07,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-07,LTU,Lithuania,55.174112,23.906736,1428,48,0,1380,0,0,True,True
2020-05-06,LUX,Luxembourg,49.815764,6.131514,3851,98,860,2893,98,20,True,True
2020-05-06,MLT,Malta,35.946151,14.384612,484,5,407,72,0,0,True,True
2020-05-07,MDA,Moldova,46.979527,28.377195,4476,143,0,4333,0,0,False,False
2020-05-07,MCO,Monaco,43.738348,7.424451,95,4,0,91,0,0,False,False
2020-05-07,MNE,Montenegro,42.710152,19.410069,324,8,0,316,0,0,False,True
2020-05-07,MKD,North Macedonia,41.611,21.751417,1539,88,0,1451,0,0,False,True
2020-05-06,NOR,Norway,64.583013,17.86411,7846,209,0,7637,0,0,False,True
2020-05-06,POL,Poland,51.92275,19.136875,14740,733,0,14007,0,0,True,True
2020-05-04,PRT,Portugal,39.553444,-7.839319,25545,1750,610,23185,0,228,True,True
2020-05-07,ROU,Romania,45.947125,24.980514,14107,868,5788,7451,0,0,True,True
2020-05-05,RUS,Russian Fed.,61.523111,-74.9,155370,1451,0,153919,0,0,False,False
2020-05-07,SMR,San Marino,43.942973,12.460035,608,41,0,567,0,0,False,False
2020-05-07,SRB,Serbia,44.206802,20.911009,9791,203,0,9588,0,0,False,True
2020-05-07,SVK,Slovakia,48.665639,19.709097,2890,26,806,2058,162,4,True,True
2020-05-06,SVN,Slovenia,46.145528,14.974541,3475,111,248,3116,52,13,True,True
2020-05-07,ESP,Spain,39.896027,-2.487694,221447,26070,128511,66866,121014,11140,True,True
2020-05-06,SWE,Sweden,62.199806,17.637493,23918,2941,0,20977,0,1620,True,True
2020-05-07,CHE,Switzerland,46.815514,8.224472,29486,1806,4898,22782,822,113,False,False
2020-05-06,TUR,Turkey,38.961516,35.25175,131744,3584,0,128160,0,0,False,True
2020-05-06,UKR,Ukraine,48.379888,31.168139,13184,327,0,12857,0,0,False,False
